ptp,rt,response,time_elapsed
sub_027,7076.200000001118,,7082
sub_027,2430.199999999255,,2436
sub_027,1788.9000000003725,,1795
sub_027,1661.0999999996275,,1666
sub_027,1686.7000000011176,,1695
sub_027,1577.5,,1583
sub_027,1336,,1341
sub_027,1270.5999999996275,,1277
sub_027,1786.9000000003725,,1795
sub_027,1292.699999999255,,1299
sub_027,1382.300000000745,,1388
sub_028,3227.5,,3235
sub_028,2772.300000011921,,2779
sub_028,1184.5,,1190
sub_028,966.3000000119209,,973
sub_028,894.6000000238419,,900
sub_028,694.1999999880791,,700
sub_028,4398.300000011921,,4405
sub_028,770.1999999880791,,777
sub_028,822.5,,834
sub_028,8055.399999976158,,8062
sub_028,1238.699999988079,,1246
sub_029,5071.800000011921,,5082
sub_029,2220.300000011921,,2228
sub_029,1380.7000000476837,,1387
sub_029,6106.699999988079,,6114
sub_029,15221.300000011921,,15228
sub_029,29408.900000035763,,29415
sub_029,1474.300000011921,,1480
sub_029,628881.6000000238,,628882
sub_029,2194.800000011921,,2199
sub_029,1641.699999988079,,1648
sub_029,1149.199999988079,,1155
sub_030,3112,,3117
sub_030,2631.900000002235,,2637
sub_030,1037.199999999255,,1041
sub_030,998.3000000007451,,1002
sub_030,827.3000000007451,,830
sub_030,891.6999999992549,,895
sub_030,1176.1000000014901,,1179
sub_030,769,,773
sub_030,1263.8999999985099,,1267
sub_030,1447.5999999977648,,1451
sub_030,647.6000000014901,,652
sub_031,8791.5,,8809
sub_031,3798.2000000476837,,3808
sub_031,5953.800000071526,,5964
sub_031,5825.200000047684,,5835
sub_031,3271.3000000715256,,3280
sub_031,1839.9000000953674,,1849
sub_031,2623.3000000715256,,2632
sub_031,2372.2000000476837,,2382
sub_031,3672.399999976158,,3682
sub_031,2021.8999999761581,,2031
sub_031,1548.7999999523163,,1585
sub_032,12479.399999976158,,12492
sub_032,4087.2999999523163,,4093
sub_032,2039.3999999761581,,2044
sub_032,1417.2000000476837,,1428
sub_032,3065.2999999523163,,3070
sub_032,3005.1999999284744,,3016
sub_032,1616.1999999284744,,1630
sub_032,1661.2999999523163,,1669
sub_032,6603.799999952316,,6617
sub_032,95878.30000007153," - Note ( in the previous rounds I did not see my scroll bar and thought the visible pictures to type the names of in the box were not visible on screen, I only realised in the later rounds that once scrolled up I could see them. I assumed it would have all fit on the one page. My apologies",95891
sub_032,1652.2000000476837,,1665
sub_033,6508.400000572205,,6526
sub_033,8123.199999809265,,8135
sub_033,3252.5,,3263
sub_033,2620,,2630
sub_033,2463.1000003814697,,2473
sub_033,3099.1000003814697,,3109
sub_033,5175.39999961853,,5187
sub_033,4646.39999961853,,4658
sub_033,2493.7000007629395,,2504
sub_033,2541.8999996185303,,2551
sub_033,1924.3999996185303,,1933
sub_034,24284.10000000894,,24291
sub_034,67738.09999999404,,67747
sub_034,18461,,18468
sub_034,10086.300000011921,,10093
sub_034,1315.6000000089407,,1321
sub_034,2489.800000011921,,2495
sub_034,1178.8999999910593,,1186
sub_034,1250.5999999940395,,1257
sub_034,1174.7000000029802,,1180
sub_034,1358.7999999970198,,1365
sub_034,1366.5,,1372
sub_035,10877,,10882
sub_035,4078,,4082
sub_035,1400,,1403
sub_035,3013,,3014
sub_035,1895,,1899
sub_035,3497,,3499
sub_035,1977,,1981
sub_035,2371,,2374
sub_035,3460,,3463
sub_035,1252,,1253
sub_035,1597,,1600
sub_036,13742.899999976158,,13747
sub_036,2533.899999976158,,2536
sub_036,3404,,3406
sub_036,2464.399999976158,,2467
sub_036,1116.6000000238419,,1122
sub_036,1584.6000000238419,,1586
sub_036,1782.2999999523163,,1784
sub_036,677.1000000238419,,679
sub_036,1815.6000000238419,,1817
sub_036,1333.8999999761581,,1335
sub_036,1900.6999999284744,,1903
sub_037,8674.39999999851,,8680
sub_037,2579.5999999940395,,2588
sub_037,1609.7999999970198,,1616
sub_037,1503.6999999955297,,1509
sub_037,1579.2999999970198,,1587
sub_037,1262.3999999985099,,1266
sub_037,1494.7000000029802,,1498
sub_037,1792,,1796
sub_037,41388.89999999851,,41395
sub_037,69291.60000000149,,69295
sub_037,1507.6000000014901,,1517
sub_038,5270.299999982119,,5273
sub_038,2357.699999988079,,2359
sub_038,1077.0999999940395,,1078
sub_038,1123.4000000059605,,1125
sub_038,1801.199999988079,,1803
sub_038,793.4000000059605,,795
sub_038,943.1999999880791,,945
sub_038,641.5999999940395,,644
sub_038,1837.5999999940395,,1839
sub_038,1420.3999999761581,,1422
sub_038,984.7999999821186,,987
sub_039,2668.4000000953674,,2673
sub_039,1875.2000000476837,,1879
sub_039,1099.3999998569489,,1102
sub_039,43330.799999952316,,43330
sub_039,1168,,1171
sub_039,435.2000000476837,,443
sub_039,76733.20000004768,,76734
sub_039,704,,707
sub_039,929.2000000476837,,934
sub_039,1433.2000000476837,,1436
sub_039,112261.40000009537,,112261
sub_040,28639,"Yes, the board was shifting a little in the boarder between turns but I think this was intentional.",28643
sub_040,43837.7999997139,I think I'm seeing everything as the example images showed but this is very hard without some sort of grid system.  I'm often close but not getting the exact square as I don't have squares to aim for!,43839
sub_040,12261,same as before so I think it is ok.,12263
sub_040,2764.7000002861023,,2767
sub_040,1924,,1926
sub_040,1317.5,,1320
sub_040,3044.9000000953674,,3047
sub_040,1303.8999996185303,,1306
sub_040,1651.3000001907349,,1654
sub_040,2533.199999809265,,2535
sub_040,1311,,1314
sub_041,4756.5,,4770
sub_041,3972.399999999907,,3979
sub_041,1902.5999999996275,,1936
sub_041,2383.7999999998137,,2394
sub_041,2597.2000000001863,,2603
sub_041,3234.7999999998137,,3247
sub_041,2390,,2398
sub_041,2375.7999999998137,,2383
sub_041,3190.5999999996275,,3198
sub_041,1922.2000000001863,,1928
sub_041,2025.7000000001863,,2031
sub_042,10550.5,,10557
sub_042,6975.9000000059605,,6980
sub_042,1641.7999999821186,,1645
sub_042,1838.5,,1841
sub_042,2395,,2398
sub_042,1009.0999999940395,,1012
sub_042,1367.7000000178814,,1372
sub_042,1082.7999999821186,,1085
sub_042,1354.800000011921,,1358
sub_042,1403.0999999940395,,1407
sub_042,1442.7000000178814,,1445
sub_043,11264,,11273
sub_043,3842.5,,3848
sub_043,2132.900000002235,,2138
sub_043,1657.5,,1664
sub_043,1312.2000000029802,,1319
sub_043,1383.3999999985099,,1390
sub_043,2178.10000000149,,2185
sub_043,1264.5,,1270
sub_043,2119.10000000149,,2125
sub_043,1966.5,,1972
sub_043,1362.199999999255,,1369
sub_044,7236.29999999702,,7243
sub_044,2260.7000000029802,,2266
sub_044,1399.5,,1404
sub_044,1407.6000000014901,,1411
sub_044,1160.1000000014901,,1165
sub_044,1067.6000000014901,,1071
sub_044,1296.8999999985099,,1301
sub_044,1095.1000000014901,,1101
sub_044,4608.80000000447,,4624
sub_044,1116.1000000014901,,1120
sub_044,2872.6999999955297,,2876
sub_045,6914.39999999851,,6924
sub_045,2838.699999999255,,2849
sub_045,1552,,1561
sub_045,1210.300000000745,,1216
sub_045,1227.5,,1235
sub_045,5470.5,,5479
sub_045,12860.199999999255,,12870
sub_045,3703.39999999851,,3708
sub_045,1816.699999999255,,1826
sub_045,1806.1000000014901,,1815
sub_045,2048.699999999255,,2058
sub_046,4888.699999928474,,4897
sub_046,1853.1000000238419,,1859
sub_046,1366,,1369
sub_046,1139.0999999046326,,1143
sub_046,1033.1000000238419,,1037
sub_046,1043.2999999523163,,1047
sub_046,1135.2000000476837,,1140
sub_046,1237.3999999761581,,1241
sub_046,1209.3999999761581,,1213
sub_046,1315.7999999523163,,1320
sub_046,1867,,1873
sub_047,2086.7999999970198,,2097
sub_047,2007.3999999910593,,2014
sub_047,2622.7999999970198,,2628
sub_047,4345.29999999702,,4352
sub_047,1527.8999999910593,,1533
sub_047,1739.0999999940395,,1744
sub_047,1521.2999999970198,,1527
sub_047,1709,,1715
sub_047,5353.5,,5361
sub_047,3241.7000000029802,,3249
sub_047,16434.29999999702,,16441
sub_048,7824.299999999814,,7874
sub_048,4134.5,,4139
sub_048,2992.5999999996275,,2997
sub_048,1575.7999999998137,,1582
sub_048,1221.300000000745,,1226
sub_048,3847.7000000001863,,3852
sub_048,2068.2999999998137,,2073
sub_048,184297.40000000037,,184297
sub_048,5407.299999999814,,5412
sub_048,6708.700000000186,,6714
sub_048,3680.7999999998137,,3686
sub_049,4174.20000000298,,4183
sub_049,4671.199999988079,,4681
sub_049,5676.70000000298,,5686
sub_049,2604.2000000029802,,2614
sub_049,3188.6000000089407,,3200
sub_049,1872.2000000029802,,1882
sub_049,9085.300000011921,,9095
sub_049,6227.399999991059,,6239
sub_049,1854.4000000059605,,1869
sub_049,2321.4000000059605,,2332
sub_049,2374.9000000059605,,2386
sub_050,4751.10000000149,,4754
sub_050,2541,,2543
sub_050,1373.5,,1375
sub_050,10785.699999999255,,10787
sub_050,867.8999999985099,,870
sub_050,794.3999999985099,,796
sub_050,2361.800000000745,,2364
sub_050,688.1000000014901,,689
sub_050,743.3000000007451,,745
sub_050,1861.699999999255,,1863
sub_050,554.6000000014901,,557
sub_051,3646.5,,3657
sub_051,2926.3000000044703,,2932
sub_051,1587.8999999985099,,1595
sub_051,1233.1000000014901,,1236
sub_051,1486.7000000029802,,1494
sub_051,1843.7999999970198,,1848
sub_051,1200.3999999985099,,1205
sub_051,1217.3999999985099,,1226
sub_051,1508.6999999955297,,1516
sub_051,2435.6999999955297,,2440
sub_051,881.6000000014901,,889
sub_052,7790.800000190735,,7809
sub_052,4186.100000143051,,4199
sub_052,1935.5999999046326,,1942
sub_052,1530.5,,1534
sub_052,1813.5,,1826
sub_052,1218.7999999523163,,1228
sub_052,1993.7999999523163,,2002
sub_052,1715.7000000476837,,1723
sub_052,1973.8999998569489,,1980
sub_052,10647.599999904633,,10655
sub_052,1567.0999999046326,,1575
sub_053,2483,,2508
sub_053,8393,,8404
sub_053,2443,,2450
sub_053,1949,,1956
sub_053,2940,,2965
sub_053,1349,,1355
sub_053,1376,,1388
sub_053,3056,,3064
sub_053,1585,,1606
sub_053,2464,,2469
sub_053,2217,,2223
sub_054,17686.60000000894,,17695
sub_054,2202.9000000059605,,2207
sub_054,1439.0999999940395,,1445
sub_054,1308.2000000029802,,1314
sub_054,1273.7000000029802,,1281
sub_054,1340.5999999940395,,1347
sub_054,1424.7999999970198,,1429
sub_054,1063.2000000029802,,1070
sub_054,1224.7000000029802,,1235
sub_054,1010.7999999970198,,1018
sub_054,1531.7999999970198,,1540
sub_055,37605,,37619
sub_055,2827,,2843
sub_055,1566,,1578
sub_055,1919.9999999999998,,1934
sub_055,2968,,2978
sub_055,1828.0000000000005,,1843
sub_055,928.9999999999998,,943
sub_055,1402,,1418
sub_055,1517,,1529
sub_055,39116,,39119
sub_055,1092.9999999999998,,1108
sub_056,9221,,9229
sub_056,2924,,2928
sub_056,1851,,1855
sub_056,1838,,1841
sub_056,1554,,1557
sub_056,1361,,1364
sub_056,1314,,1318
sub_056,926,,930
sub_056,1332,,1337
sub_056,1165,,1169
sub_056,1092,,1095
sub_057,5101.799999952316,,5111
sub_057,4532.200000047684,,4540
sub_057,1752.0999999046326,,1755
sub_057,964.2000000476837,,970
sub_057,983.7000000476837,,987
sub_057,1205.4000000953674,,1209
sub_057,1298.4000000953674,,1303
sub_057,3543.0999999046326,,3549
sub_057,975.5,,979
sub_057,937,,950
sub_057,1930.7000000476837,,1934
sub_058,4277.79999999702,,4281
sub_058,3287.699999988079,,3290
sub_058,30802.40000000596,,30807
sub_058,1999.6000000089407,,2002
sub_058,4094,,4097
sub_058,24874.29999999702,,24876
sub_058,1851,,1854
sub_058,1956.2999999970198,,1958
sub_058,1639.7999999970198,,1643
sub_058,2742.7000000029802,,2745
sub_058,1808.5,,1815
sub_059,5444.5,,5454
sub_059,9803.20000000298,,9806
sub_059,2615.2999999970198,,2619
sub_059,47384.5,,47393
sub_059,1122.7999999970198,,1126
sub_059,1290.3999999985099,,1294
sub_059,1325.7000000029802,,1333
sub_059,892.5,,896
sub_059,125782.30000000075,,125788
sub_059,1186.199999999255,,1194
sub_059,985.4000000022352,,992
sub_060,18325.900000095367,,18331
sub_060,15949.799999952316,,15952
sub_060,5925.199999809265,,5929
sub_060,4387.199999809265,,4390
sub_060,5340.599999904633,,5344
sub_060,7124.800000190735,,7128
sub_060,6680.800000190735,,6684
sub_060,4755.200000047684,,4759
sub_060,6061.399999856949,,6064
sub_060,5202.399999856949,,5206
sub_060,3803.300000190735,,3807
sub_061,5277.9000000059605,,5282
sub_061,3047.2000000029802,,3052
sub_061,1269.0999999940395,,1273
sub_061,1222.3999999910593,,1227
sub_061,1307.800000011921,,1312
sub_061,1242.0999999940395,,1247
sub_061,12901.20000000298,,12906
sub_061,1081.1000000089407,,1085
sub_061,1046,,1049
sub_061,1558.6000000089407,,1562
sub_061,1255.4000000059605,,1264
sub_062,41278.69999999995,,41286
sub_062,67798.1000000001,Not sure if intended but the purple background is smaller than black border and moves locations,67801
sub_062,30652.299999999814,"same as before, also no references just a purple canvas",30657
sub_062,1667.9000000003725,,1672
sub_062,1949.1000000000931,,1953
sub_062,1557.1000000000931,,1560
sub_062,1789.8999999999069,,1792
sub_062,1147.5,,1151
sub_062,1198.0999999996275,,1201
sub_062,1038.5,,1042
sub_062,415.60000000009313,,419
sub_063,12469.599999964237,,12477
sub_063,5232.600000023842,,5240
sub_063,3132.5,,3140
sub_063,174305.60000002384,,174304
sub_063,2186.100000023842,,2193
sub_063,2003.8999999761581,,2011
sub_063,1827.699999988079,,1835
sub_063,1742.1000000238419,,1748
sub_063,2207.800000011921,,2215
sub_063,110333.39999997616,,110334
sub_063,1867.800000011921,,1874
sub_064,12244.300000190735,,12253
sub_064,31824.200000286102,,31831
sub_064,4241.300000190735,,4246
sub_064,2651.5,,2657
sub_064,2012.6999998092651,,2017
sub_064,3223.300000190735,,3231
sub_064,3875.2000002861023,,3879
sub_064,5580,,5585
sub_064,3296.5999999046326,,3301
sub_064,3474.2000002861023,,3478
sub_064,4193.299999713898,,4198
sub_065,7047.200000001118,,7052
sub_065,4409,,4414
sub_065,4114.699999999255,,4119
sub_065,7355.300000000745,,7360
sub_065,5047.199999999255,,5052
sub_065,3350.699999999255,,3355
sub_065,4404.800000000745,,4409
sub_065,2745.900000002235,,2749
sub_065,5298.800000000745,,5303
sub_065,2933.10000000149,,2938
sub_065,3701.199999999255,,3706
sub_066,3878.7999999523163,,3884
sub_066,3813.2999999523163,,3816
sub_066,2513.7999999523163,,2517
sub_066,6972.899999976158,,6975
sub_066,1367.6000000238419,,1370
sub_066,2106.599999964237,,2109
sub_066,1109,,1117
sub_066,1562.699999988079,,1564
sub_066,1988.699999988079,,1992
sub_066,1005,,1008
sub_066,970.8000000119209,,973
sub_067,8823.299999952316,,8848
sub_067,5953.599999904633,,5969
sub_067,1506.2000000476837,,1519
sub_067,3108.5,,3121
sub_067,1850.4000000953674,,1859
sub_067,2024.9000000953674,,2036
sub_067,1295.5999999046326,,1305
sub_067,1134.7999999523163,,1147
sub_067,1011.2000000476837,,1023
sub_067,846.2999999523163,,857
sub_067,1129.7999999523163,,1139
sub_068,4824,,4828
sub_068,2282.1999999955297,,2288
sub_068,1226,,1235
sub_068,1113.1000000014901,,1116
sub_068,14988,very slightly slow loading of images but it sped up again quickly,14990
sub_068,1090.3999999985099,,1097
sub_068,2010.5,,2013
sub_068,1786.8999999985099,,1789
sub_068,1267.4000000059605,,1270
sub_068,829.1000000014901,,834
sub_068,1611.2999999970198,,1618
sub_069,16954.599999997765,,16968
sub_069,4063.39999999851,,4076
sub_069,1721,,1732
sub_069,10105.400000002235,,10116
sub_069,1421.199999999255,,1431
sub_069,2403.39999999851,,2415
sub_069,1826.7000000029802,,1838
sub_069,1542.5,,1552
sub_069,3392,,3402
sub_069,1432.6000000014901,,1443
sub_069,1890.0999999977648,,1904
sub_070,4975.300000000745,,4980
sub_070,14319.900000002235,A few of them crashed and wouldn't let me click anything,14323
sub_070,33266.89999999851,"Again, a few of the screens froze and i couldn't select anything",33270
sub_070,29348.89999999851,"Freezing screen again, wouldn't let me click on some of them",29352
sub_070,14010.89999999851,Again a few were freezing so it didnt let me click,14014
sub_070,1973.2000000029802,,1978
sub_070,1423,,1425
sub_070,1939.0999999940395,,1942
sub_070,4337.4000000059605,,4342
sub_070,287612.5,,287624
sub_070,84532.39999999851,,84537
sub_071,13674.299999999814,,13682
sub_071,2398.2999999998137,,2408
sub_071,11914.900000000373,,11923
sub_071,2053.2000000001863,,2063
sub_071,1455.2000000001863,,1463
sub_071,1622.5999999996275,,1631
sub_071,1200.2000000001863,,1208
sub_071,2134.600000000559,,2144
sub_071,1476.5,,1485
sub_071,1399,,1408
sub_071,1618.9000000003725,,1627
sub_072,3848.7999999998137,,3855
sub_072,1555.5,,1558
sub_072,1075.1000000000931,,1078
sub_072,5897,,5902
sub_072,963.6000000000931,,966
sub_072,1078.9000000003725,,1081
sub_072,1097.0999999996275,,1099
sub_072,966.8999999994412,,969
sub_072,1192.5999999996275,,1195
sub_072,812.2999999998137,,815
sub_072,1268.2000000001863,,1271
sub_073,5767.900000095367,,5777
sub_073,5078.299999952316,,5095
sub_073,2017.1999999284744,,2025
sub_073,135246.10000002384,,135250
sub_073,100062.89999997616,,100068
sub_073,2060.399999976158,,2070
sub_073,1457.6000000238419,,1466
sub_073,1248.1000000238419,,1251
sub_073,1928.1000000238419,,1932
sub_073,1794.3999999761581,,1812
sub_073,1581.1999999284744,,1590
sub_074,8057.700000017881,NO,8089
sub_074,12764,,12775
sub_074,1215.699999988079,,1233
sub_074,1210.5,,1224
sub_074,1643.5,,1656
sub_074,7049.199999988079,,7060
sub_074,776.6999999880791,,791
sub_074,35576.89999997616,,35591
sub_074,1961.300000011921,,1969
