ptp,condition,hidden_pa_img_type,counterbalancing,block_2_mouse_error_mean,block_2_mouse_error_sd,block_2_rt_mean,block_2_rt_sd,rep_2_3_4_mouse_error_mean,rep_2_3_4_mouse_error_sd,rep_2_3_4_mouse_rt_mean,rep_2_3_4_mouse_rt_sd,rep_1_mouse_error_mean,rep_2_mouse_error_mean,rep_1_to_2_diff,block_2_mouse_error_mean_LOG,fminsearch_two_param_1,fminsearch_two_param_2,fminsearch_two_param_fval,fminsearch_two_param_exitflag,fminsearch_two_param_message,fminsearch_two_param_2_8_1,fminsearch_two_param_2_8_2,fminsearch_two_param_fval_2_8,fminsearch_two_param_exitflag_2_8,fminsearch_two_param_message_2_8,fminsearch_three_param_1,fminsearch_three_param_2,fminsearch_three_param_3,fminsearch_three_param_fval,fminsearch_three_param_exitflag,fminsearch_three_param_message,fminsearch_three_param_2_8_1,fminsearch_three_param_2_8_2,fminsearch_three_param_2_8_3,fminsearch_three_param_fval_2_8,fminsearch_three_param_exitflag_2_8,fminsearch_three_param_message_2_8,warnMsg,warnId,sse_two_param,intercept_two_param,learning_rate_two_param,logLik_two_param,AIC_two_param,BIC_two_param,sse_three_param,intercept_three_param,learning_rate_three_param,asymptote_three_param,logLik_three_param,AIC_three_param,BIC_three_param,border_dist_closest,no_data_first_rep,Q1_two_param,Q3_two_param,IQR_two_param,lower_boundary_two_param,upper_boundary_two_param,outside_iqr_two_param,Q1_three_param,Q3_three_param,IQR_three_param,lower_boundary_three_param,upper_boundary_three_param,outside_iqr_three_param,group_average_data_two_param,group_average_data_three_param,learning_rate_two_param_no_outlier,learning_rate_three_param_no_outlier,learning_rate_two_param_no_outlier_G,learning_rate_two_param_G,learning_rate_three_param_no_outlier_G,learning_rate_three_param_G
sub_061,schema_ic,all_pa,cb5,40.933014154592925,31.154237524917974,859.9666666692743,112.70667457127314,94.41625450953491,88.54029356728192,935.272222224209,199.69106965662138,245.68894947436357,163.06237015523092,82.62657931913265,3.7119369294883002,237.177317357573,0.437858695564621,5777.62368233774,1,NA,132.960895398556,0.325438444650994,5179.29266596285,1,NA,250.815075987205,0.761997959776776,214.366641721475,3490.23744427952,1,NA,163.062369503044,35.0728016011889,115.742627810097,1719.60190985386,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,5777.62368233774,237.177317357586,0.437858695564837,-37.6807330969463,79.3614661938926,79.5203492772523,3490.23744427952,250.815075987205,0.761997959776776,36.4484342657301,-35.6646422928874,77.3292845857747,77.5676092108142,all,FALSE,0.11396366729689125,0.36483241094444047,0.2508687436475492,-0.26233944817443255,0.7411355264157642,FALSE,0.21421898908266973,1.2741140434067424,1.0598950543240726,-1.3756235924034392,2.863956624892851,FALSE,0.3028306223077924,0.7075670299348331,0.437858695564837,0.761997959776776,0.40668777927241984,0.40208245963669365,0.7125240953385353,0.7523248690816348
sub_061,schema_ic,far,cb5,47.87634063761585,14.731971217253253,862.8875000011176,137.6360567123171,127.6729682391514,94.14843935704764,897.8666666671634,170.88444829072583,304.29442434541465,241.9230523278967,62.371372017517956,3.868621449983219,309.337977469932,0.445435457808107,8402.38199006688,1,NA,212.539250769484,0.520405802681235,8156.05843469276,1,NA,318.932422689346,0.629249920027015,284.818379009994,6584.4865009326,1,NA,241.853667165661,2.95289788914421,188.135076446139,928.482434262415,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,8402.38199006627,309.338046688232,0.445435794220729,-39.1788241584338,82.3576483168677,82.5165314002273,6584.4865009326,318.932422689346,0.629249920027015,34.1140436793521,-38.203628622999,82.407257245998,82.6455818710375,all,FALSE,0.11396366729689125,0.36483241094444047,0.2508687436475492,-0.26233944817443255,0.7411355264157642,FALSE,0.21421898908266973,1.2741140434067424,1.0598950543240726,-1.3756235924034392,2.863956624892851,FALSE,0.201065477031367,0.5903429878458518,0.445435794220729,0.629249920027015,0.41235329603883125,0.40732056105459874,0.6128031058201212,0.5909256430455417
sub_061,schema_ic,near,cb5,21.51804475186987,12.224398758581016,845.6125000026077,83.84428487859931,62.990482265945104,54.08773318762576,879.1333333378037,124.84316027228171,204.8910467701599,83.31129749078804,121.57974927937187,3.0688918739106956,190.762057634728,0.585875559449243,6157.77110275204,1,NA,72.1497194580676,0.23977861363742,3709.99135436,1,NA,204.631020819389,1.21203321219351,175.949007956296,3963.34091402411,1,NA,72.1497149966835,0.23977856396403,72.1497149673863,3709.99135437218,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,6157.77110274928,190.762064542452,0.585875960064098,-37.9356227272404,79.8712454544808,80.0301285378404,3963.34091402411,204.631020819389,1.21203321219351,28.6820128630925,-36.1731125538009,78.3462251076018,78.5845497326413,all,FALSE,0.11396366729689125,0.36483241094444047,0.2508687436475492,-0.26233944817443255,0.7411355264157642,FALSE,0.21421898908266973,1.2741140434067424,1.0598950543240726,-1.3756235924034392,2.863956624892851,FALSE,0.3024971059331446,0.6302043441507524,0.585875960064098,1.21203321219351,0.5099225127140026,0.4955625701835502,0.9740813812283108,1.1810056319260016
sub_061,random_loc,all_pa,cb5,100.92811151159671,63.54720527828587,762.975000002111,138.4172150963882,117.17721862702042,68.09219532855482,711.2500000016557,157.9057174034782,135.45285657956364,107.86870218129201,27.584154398271636,4.6144084962028025,132.160482533852,0.0508689519989628,1180.68640845979,1,NA,123.466169093036,0.0462892459163397,1160.43024307933,1,NA,132.161488539985,0.0508738726519777,132.161488539896,1180.68642640553,1,NA,123.465376529734,0.0462870846819105,123.465363425192,1160.43024948537,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,1180.68640845837,132.16046359167,0.0508688970948576,-31.3291471005981,66.6582942011961,66.8171772845558,1180.68642640553,132.161488539985,0.0508738726519777,8.89315288077341e-11,-31.3291471614005,68.658294322801,68.8966189478405,all,FALSE,0.11396366729689125,0.36483241094444047,0.2508687436475492,-0.26233944817443255,0.7411355264157642,FALSE,0.21421898908266973,1.2741140434067424,1.0598950543240726,-1.3756235924034392,2.863956624892851,FALSE,0.20064387363645309,0.6303057092104246,0.0508688970948576,0.0508738726519777,0.026492880773245353,-0.002456611644574669,-0.27173354846787323,-0.7827385111562312
sub_061,random_loc,far,cb5,102.60767720237355,41.07843741774792,750.2000000011176,159.15212848068182,81.44291793959692,30.59091754898356,623,62.76868646497131,148.66827284639228,85.84428324481436,62.82398960157792,4.630912756471159,119.173298055541,0.0508952465658927,7032.24672042075,1,NA,95.0010019725317,0.00519268696382522,5425.11792802331,1,NA,148.668273014974,34.5226762495291,55.131206869571,5432.37285060248,1,NA,85.8771204213141,1.17396084103543,-9.65609799956537,5357.17292666591,1,NA,"Some columns of the Jacobian are effectively zero at the solution, indicating that the model is insensitive to some of its parameters.  That may be because those parameters are not present in the model, or otherwise do not affect the predicted values.  It may also be due to numerical underflow in the model function, which can sometimes be avoided by choosing better initial parameter values, or by rescaling or recentering.  Parameter estimates may be unreliable.",stats:nlinfit:ModelConstantWRTParam,7032.24672040878,119.173302787507,0.0508951558142877,-38.4667881954456,80.9335763908913,81.0924594742509,5432.37285060248,148.668273014974,34.5226762495291,93.5370661454026,-37.434267325067196,80.8685346501345,81.106859275174,all,FALSE,0.11396366729689125,0.36483241094444047,0.2508687436475492,-0.26233944817443255,0.7411355264157642,FALSE,0.21421898908266973,1.2741140434067424,1.0598950543240726,-1.3756235924034392,2.863956624892851,TRUE,0.16082696953390807,0.6265346726140721,0.0508951558142877,0.6265346726140721,0.026528081303947293,-0.002410672523207924,0.6106055447924748,5.749196685643263
sub_061,random_loc,near,cb5,155.77937413498944,62.98413636786885,798.8625000026077,106.57561952934076,149.71387331717435,68.7795683245855,708.7999999995033,132.59413259813257,99.92795087810316,76.96144128291091,22.96650959519225,5.04844073786266,126.680092507424,-0.0405146463504214,12434.9468855951,1,NA,144.155610611243,-0.0200066360999734,11338.0888699514,1,NA,88.4919631606061,0.835488440818064,-74.4413077018276,9444.61437984496,1,NA,144.155856322372,-0.0200049885409506,144.155856275709,11338.0888739518,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,12434.9468855934,126.680075038328,-0.0405146724390309,-40.7468064383771,85.4936128767542,85.6524959601139,9444.61437984495,88.4919631606061,0.835488440818064,162.933270862434,-39.6465419034557,85.2930838069114,85.5314084319509,all,FALSE,0.11396366729689125,0.36483241094444047,0.2508687436475492,-0.26233944817443255,0.7411355264157642,FALSE,0.21421898908266973,1.2741140434067424,1.0598950543240726,-1.3756235924034392,2.863956624892851,FALSE,0.1676250627913842,0.4552530713207293,-0.0405146724390309,0.835488440818064,-0.11071919392914464,-0.2141345798667542,0.7621936760998611,0.8331472183060726
sub_061,no_schema,all_pa,cb5,88.78205290613256,86.1568906979313,961.683333331719,206.87451703127059,141.77086762400083,91.46688126902254,862.2055555573768,233.82190173739755,183.6424919957615,116.19605700973736,67.44643498602414,4.486184522658848,177.180117710257,0.120193087987991,4157.67568165496,1,NA,152.149327849333,0.11071642335602,4068.78300453225,1,NA,177.180197200831,0.120192783303611,177.180197176366,4157.67568191719,1,NA,152.138019169394,0.110702634971088,152.138019120426,4068.78325901699,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,4157.67568164948,177.180125954163,0.120193022486685,-36.3645879658565,76.7291759317129,76.8880590150726,4157.67568191719,177.180197200831,0.120192783303611,2.44648390435032e-8,-36.364587966114,78.7291759322281,78.9675005572676,all,FALSE,0.11396366729689125,0.36483241094444047,0.2508687436475492,-0.26233944817443255,0.7411355264157642,FALSE,0.21421898908266973,1.2741140434067424,1.0598950543240726,-1.3756235924034392,2.863956624892851,FALSE,0.270642484871911,0.7949231026844585,0.120193022486685,0.120192783303611,0.1130429586996061,0.10330230347440356,-0.053438641912697205,-0.45436212937276366
sub_061,no_schema,far,cb5,107.60253946216596,68.1492343164431,865.7874999996275,145.72238221593355,167.39782285741595,59.266226639869274,950.0166666681567,366.5834443408528,124.69737621017856,188.92691844694824,-64.22954223676967,4.678444248398684,165.287949016622,0.0668273550082148,14625.5076058456,1,NA,183.591976658969,0.115329134912244,11414.9929525439,1,NA,165.287467506544,0.0668263939255757,165.287467504634,14625.5076064356,1,NA,183.591970663328,0.115328898077425,183.591970659007,11414.9929525756,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,14625.507605833,165.287907714841,0.0668272091714138,-41.3958316172736,86.7916632345472,86.9505463179069,14625.5076064356,165.287467506544,0.0668263939255757,1.90931359611568e-9,-41.3958316174384,88.7916632348768,89.0299878599163,all,FALSE,0.11396366729689125,0.36483241094444047,0.2508687436475492,-0.26233944817443255,0.7411355264157642,FALSE,0.21421898908266973,1.2741140434067424,1.0598950543240726,-1.3756235924034392,2.863956624892851,FALSE,0.17776430626216125,0.6039206464026574,0.0668272091714138,0.0668263939255757,0.047518891104851385,0.02450065171478341,-0.21091864827158757,-0.6920260244334223
sub_061,no_schema,near,cb5,39.951477240194556,31.40204049202139,946.625,196.04982420479286,61.18534684246174,59.927360501655734,893.8333333383003,108.28770321472794,224.70524880851508,85.45132194440107,139.25392686411402,3.68766564875504,204.079256110542,0.505211678502675,4884.04608882391,1,NA,79.1171057588116,0.18305010007988,1018.89540849304,1,NA,223.794888799632,1.24565359657348,185.306404699771,1039.70087882611,1,NA,85.5661282814669,0.569858522109768,53.9176918760569,867.373050624599,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,4884.04608882274,204.079276211654,0.50521199224167,-37.0086591864459,78.0173183728918,78.1762014562514,1039.70087882611,223.794888799632,1.24565359657348,38.4884840998611,-30.820495435928,67.6409908718561,67.8793154968956,all,FALSE,0.11396366729689125,0.36483241094444047,0.2508687436475492,-0.26233944817443255,0.7411355264157642,FALSE,0.21421898908266973,1.2741140434067424,1.0598950543240726,-1.3756235924034392,2.863956624892851,FALSE,0.22012943270102905,0.6297907065553031,0.50521199224167,1.24565359657348,0.4555231318456059,0.4468008409142392,0.9903669260704715,1.2079404350514604
sub_062,schema_c,all_pa,cb5,50.727469414876936,50.74509857545971,1258.49583333331,390.9142066213071,113.10937185893486,97.3825012849144,1218.5647058824406,435.42752832869024,125.02099057934915,137.5788503590284,-12.557859779679248,3.9264675669296283,135.171888894071,0.159325096006895,3309.22916202461,1,NA,125.531580949003,0.189970892104359,3043.08385581982,1,NA,135.972681990499,0.182536909437899,125.415983392405,3304.43019164338,1,NA,134.166113675693,0.511338463464238,88.0568628001206,2705.2705838761,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,3309.22916201954,135.17192586067,0.159325090817574,-35.4516243376576,74.9032486753152,75.0621317586749,3304.43019164338,135.972681990499,0.182536909437899,10.556698598094,-35.4458194167062,76.8916388334125,77.129963458452,all,FALSE,0.11396366729689125,0.36483241094444047,0.2508687436475492,-0.26233944817443255,0.7411355264157642,FALSE,0.21421898908266973,1.2741140434067424,1.0598950543240726,-1.3756235924034392,2.863956624892851,FALSE,0.3169784441630267,0.7308257475016076,0.159325090817574,0.182536909437899,0.15709486629101754,0.1528184423575175,0.08253484524485272,-0.24607507375325144
