ptp,condition,hidden_pa_img_type,fminsearch_two_param_1,fminsearch_two_param_2,fminsearch_two_param_fval,fminsearch_two_param_exitflag,fminsearch_two_param_message,fminsearch_two_param_2_8_1,fminsearch_two_param_2_8_2,fminsearch_two_param_fval_2_8,fminsearch_two_param_exitflag_2_8,fminsearch_two_param_message_2_8,fminsearch_three_param_1,fminsearch_three_param_2,fminsearch_three_param_3,fminsearch_three_param_fval,fminsearch_three_param_exitflag,fminsearch_three_param_message,fminsearch_three_param_2_8_1,fminsearch_three_param_2_8_2,fminsearch_three_param_2_8_3,fminsearch_three_param_fval_2_8,fminsearch_three_param_exitflag_2_8,fminsearch_three_param_message_2_8,warnMsg,warnId,sse_two_param,intercept_two_param,learning_rate_two_param,logLik_two_param,AIC_two_param,BIC_two_param,sse_three_param,intercept_three_param,learning_rate_three_param,asymptote_three_param,logLik_three_param,AIC_three_param,BIC_three_param
sub_002,random_loc,far,178.624749303289,0.263033425222872,5854.16982458207,1,,102.830061388772,0.134799251646634,3530.5237958417,1,,205.82019975807,0.899819086128109,149.129126784619,1860.07888693493,1,,131.201385298593,2.79976324973688,70.2081593899332,1389.53614435933,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,5854.16982458182,178.624747320203,0.263033438654787,-37.7333800062708,79.4667600125416,79.6256430959013,1860.07888693493,205.82019975807,0.899819086128109,56.6910729734508,-33.147238811472,72.2944776229439,72.5328022479834
sub_002,random_loc,near,122.518406834399,0.112128573699428,9683.69703121535,1,,75.4127800253933,0.00507597965384878,5295.24934121598,1,,167.514840214811,36.7962005678419,93.237984544321,5299.30468064319,1,,75.4128881426688,0.00507627199103333,75.412886768054,5295.24934122881,1,,"Some columns of the Jacobian are effectively zero at the solution, indicating that the model is insensitive to some of its parameters.  That may be because those parameters are not present in the model, or otherwise do not affect the predicted values.  It may also be due to numerical underflow in the model function, which can sometimes be avoided by choosing better initial parameter values, or by rescaling or recentering.  Parameter estimates may be unreliable.",stats:nlinfit:ModelConstantWRTParam,9683.69703121262,122.518426618905,0.112128700520721,-39.74653822719,83.49307645438,83.6519595377397,5299.30468064319,167.514840214811,36.7962005678419,74.2768556704897,-37.3350656933271,80.6701313866542,80.9084560116938
sub_002,schema_c,all_pa,215.762876579178,0.603470712005969,5711.26724940031,1,,73.4191250886063,0.183590910589752,1285.47461831759,1,,233.472862268435,1.45222239030542,196.642871756159,1456.21044329159,1,,76.5650615336308,0.38164361438351,53.701278344232,1243.46353825281,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,5711.26724939954,215.762875345275,0.603470785831764,-37.6345269514074,79.2690539028148,79.4279369861745,1456.21044329159,233.472862268435,1.45222239030542,36.8299905122759,-32.1681131130787,70.3362262261574,70.5745508511969
sub_002,schema_c,far,204.667713760804,0.549739449181408,6202.8439692965,1,,148.002587314963,1.44950798833272,5390.62342088894,1,,136.027676801268,0.216715862801303,136.027676801086,13628.8188948722,1,,149.961266582815,36.8834025041445,119.126353433605,379.033856102141,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,6202.84396929504,204.667720892498,0.549739672814688,-37.9647947812594,79.9295895625188,80.0884726458785,13628.8188948722,136.027676801268,0.216715862801303,1.82296844286611e-10,-41.1135095634015,88.2270191268031,88.4653437518426
sub_002,schema_c,near,208.25828017388,0.858423708628131,4770.20303369658,1,,53.7097890434691,0.172358381609003,596.437140118275,1,,218.76294252176,2.06623281492623,188.628816439017,1195.89459742492,1,,53.9947178361317,0.200397139675529,49.1926696569621,595.530592573012,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,4770.20303369658,208.258280174354,0.858423708730154,-36.9143186896892,77.8286373793785,77.9875204627381,1195.89459742492,218.76294252176,2.06623281492623,30.1341260827423,-31.3803413044524,68.7606826089048,68.9990072339443
sub_002,schema_ic,all_pa,164.442186224571,0.475336835112839,394.798914645859,1,,87.7187394731197,0.357628011366904,19.6834541676688,1,,169.431316540101,0.640798842109986,154.952905925355,108.692713883711,1,,88.9915374956797,0.429800208641915,82.5485227195334,5.87769324768686,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,394.798914643959,164.442216338579,0.475336822231254,-26.9472483326251,57.8944966652502,58.0533797486099,108.692713883711,169.431316540101,0.640798842109986,14.4784106147459,-21.7878411480857,49.5756822961713,49.8140069212108
sub_002,schema_ic,far,101.754696216387,0.389700492969673,2766.62920747733,1,,39.7029689283509,0.116129874675157,643.406395238763,1,,122.835067502038,2.41276023955795,95.4968406155156,948.99019879298,1,,39.4492928109885,0.114311716910962,39.4492927826422,643.528379648936,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,2766.62920747692,101.754745049496,0.389701058418288,-34.735281961153,73.470563922306,73.6294470056657,948.99019879298,122.835067502038,2.41276023955795,27.3382268865221,-30.4553359814183,66.9106719628366,67.1489965878761
sub_002,schema_ic,near,193.800503626867,0.571335659326493,750.594660030448,1,,122.721643293107,0.728425277830122,489.022384082177,1,,194.495633848512,0.600092555377817,191.199127478929,730.52181120097,1,,78.1789147296704,0.239609728523939,78.1789147291048,3917.68703728057,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,750.594660028585,193.800462530856,0.571335597038526,-29.5172051885386,63.0344103770772,63.1932934604369,730.521811200969,194.495633848512,0.600092555377817,3.2965063695822,-29.4087784535256,64.8175569070512,65.0558815320907
sub_002,schema_l,all_pa,127.990904006431,0.283315864459146,3583.79961221755,1,,63.6124064081148,0.108955864998021,1060.95117614753,1,,153.422287054213,1.41072491820798,111.403411402675,1343.82739576838,1,,65.4085674820236,0.27004458360242,37.7082650613598,1036.45116389241,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,3583.79961221656,127.990922747154,0.283315899125362,-35.7704575419651,75.5409150839302,75.6997981672899,1343.82739576838,153.422287054213,1.41072491820798,42.0188756515381,-31.8468504471909,69.6937008943819,69.9320255194214
sub_002,schema_l,far,106.58184042163,0.140249960943597,12847.1240855508,1,,59.2929570618229,0.00612888190141214,9018.51110291857,1,,147.033968983109,32.5776679033607,88.8168310940795,9022.03547015282,1,,59.3301431007774,0.0373398964292159,10.7559294445819,9018.40996675253,1,,"Some columns of the Jacobian are effectively zero at the solution, indicating that the model is insensitive to some of its parameters.  That may be because those parameters are not present in the model, or otherwise do not affect the predicted values.  It may also be due to numerical underflow in the model function, which can sometimes be avoided by choosing better initial parameter values, or by rescaling or recentering.  Parameter estimates may be unreliable.",stats:nlinfit:ModelConstantWRTParam,12847.1240855439,106.581863261561,0.140249906841049,-40.877243133728,85.7544862674559,85.9133693508156,9022.03547015282,147.033968983109,32.5776679033607,58.2171378890295,-39.4634430968313,84.9268861936627,85.1652108187022
sub_002,schema_l,near,159.500307432107,0.302955660991352,2359.21679574146,1,,98.4192110858868,0.218804137305992,1557.19253285106,1,,168.535653364788,0.52763890651732,139.515206126552,1854.57156611667,1,,99.5136166502185,0.273495865814211,88.2176504976386,1545.30884563219,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,2359.21679574041,159.500285984634,0.302955715423645,-34.0980820058308,72.1961640116616,72.3550470950212,1854.57156611667,168.535653364788,0.52763890651732,29.0204472382363,-33.1353780457325,72.270756091465,72.5090807165045
