ptp,condition,hidden_pa_img_type,hidden_pa_img_row_number_across_blocks,border_dist_closest,counterbalancing,mouse_error_mean,mouse_error_sd,mouse_error_n,y_hat_three_param,y_hat_two_param
sub_010,random_loc,near,7,all,cb3,44.293142140743235,12.996868479734609,2,61.02542431827078,61.01969758778778
sub_010,random_loc,near,8,all,cb3,67.75446007303526,19.433132199998823,2,49.490138073528726,49.48404023469047
sub_010,no_schema,all_pa,1,1,cb3,113.13444636405643,NA,1,NA,NA
sub_010,no_schema,all_pa,1,2,cb3,386.45180338289356,NA,1,NA,NA
sub_010,no_schema,all_pa,1,3,cb3,172.3471847468308,107.28930089382217,2,NA,NA
sub_010,no_schema,all_pa,1,4,cb3,92.26602992625415,40.329987666861605,2,NA,NA
sub_010,no_schema,all_pa,1,all,cb3,171.4687798488533,122.72391066404352,6,164.404176776797,150.916217861892
sub_010,no_schema,all_pa,2,1,cb3,217.60722174160847,NA,1,NA,NA
sub_010,no_schema,all_pa,2,2,cb3,31.111635088671008,NA,1,NA,NA
sub_010,no_schema,all_pa,2,3,cb3,40.495827310033064,5.983766168018497,2,NA,NA
sub_010,no_schema,all_pa,2,4,cb3,101.03580422186721,94.92301021035473,2,NA,NA
sub_010,no_schema,all_pa,2,all,cb3,88.63035331568,82.37872841011107,6,106.51409076584648,115.3659542855546
sub_010,no_schema,all_pa,3,1,cb3,206.40179221387967,NA,1,NA,NA
sub_010,no_schema,all_pa,3,2,cb3,8.240302657707725,NA,1,NA,NA
sub_010,no_schema,all_pa,3,3,cb3,75.20303961485523,70.74940941078303,2,NA,NA
sub_010,no_schema,all_pa,3,4,cb3,30.670688160011277,0.09993746419953987,2,NA,NA
sub_010,no_schema,all_pa,3,all,cb3,71.06492507022007,78.1871171537765,6,74.87699545968408,88.19001427928984
sub_010,no_schema,all_pa,4,1,cb3,49.561639189009504,NA,1,NA,NA
sub_010,no_schema,all_pa,4,2,cb3,12.640315972736797,NA,1,NA,NA
sub_010,no_schema,all_pa,4,3,cb3,74.20406185787554,70.46754695735281,2,NA,NA
sub_010,no_schema,all_pa,4,4,cb3,108.3883775642699,89.7914190214444,2,NA,NA
sub_010,no_schema,all_pa,4,all,cb3,71.2311390010062,62.78474841109712,6,57.587233630311914,67.41571780640308
sub_010,no_schema,all_pa,5,1,cb3,180.88630705252834,NA,1,NA,NA
sub_010,no_schema,all_pa,5,2,cb3,3.316072660637128,NA,1,NA,NA
sub_010,no_schema,all_pa,5,3,cb3,6.072276029818689,6.784177860060955,2,NA,NA
sub_010,no_schema,all_pa,5,4,cb3,123.85107842212511,49.77804319443752,2,NA,NA
sub_010,no_schema,all_pa,5,all,cb3,74.00818143617552,81.4166934707724,6,48.13833001815931,51.535075081849406
sub_010,no_schema,all_pa,6,1,cb3,35.569867220746865,NA,1,NA,NA
sub_010,no_schema,all_pa,6,2,cb3,9.804149014097296,NA,1,NA,NA
sub_010,no_schema,all_pa,6,3,cb3,27.527223827926754,6.714651015205865,2,NA,NA
sub_010,no_schema,all_pa,6,4,cb3,47.10622907003176,5.804778421046925,2,NA,NA
sub_010,no_schema,all_pa,6,all,cb3,32.44015367179353,14.693039842118006,6,42.97447753986333,39.39532278390432
sub_010,no_schema,all_pa,7,1,cb3,17.585411684164875,NA,1,NA,NA
sub_010,no_schema,all_pa,7,2,cb3,17.275237708657585,NA,1,NA,NA
sub_010,no_schema,all_pa,7,3,cb3,41.889715913413326,18.994862278748297,2,NA,NA
sub_010,no_schema,all_pa,7,4,cb3,69.89899947951906,10.197062343560008,2,NA,NA
sub_010,no_schema,all_pa,7,all,cb3,43.07301336311454,25.385016799023592,6,40.152417593849236,30.115245874447563
sub_010,no_schema,all_pa,8,1,cb3,17.99035725330552,NA,1,NA,NA
sub_010,no_schema,all_pa,8,2,cb3,19.160410692117875,NA,1,NA,NA
sub_010,no_schema,all_pa,8,3,cb3,23.94992704063411,6.511547903391991,2,NA,NA
sub_010,no_schema,all_pa,8,4,cb3,21.498728814313555,19.14667805785826,2,NA,NA
sub_010,no_schema,all_pa,8,all,cb3,21.341346609219787,9.366323397562901,6,38.61015387265073,23.021210894836813
sub_010,no_schema,far,1,all,cb3,155.98029955973144,130.43557189922143,2,152.01804188550904,146.161469031859
sub_010,no_schema,far,2,all,cb3,106.44174868836126,87.27785022840307,2,112.94144618944877,115.63797406052306
sub_010,no_schema,far,3,all,cb3,77.91522423777222,66.91380113339406,2,86.07914256223934,91.48882488248296
sub_010,no_schema,far,4,all,cb3,84.4641992234225,55.95752154318535,2,67.61327205056783,72.38284089962352
sub_010,no_schema,far,5,all,cb3,49.76105036229245,55.001079324381,2,54.91933565233485,57.26683738074066
sub_010,no_schema,far,6,all,cb3,36.995037908306465,20.104162093705803,2,46.19318211516277,45.30757045222929
sub_010,no_schema,far,7,all,cb3,66.21526162462658,15.406654378176148,2,40.19458930947481,35.845805952854775
sub_010,no_schema,far,8,all,cb3,18.25713482077497,14.562371868488828,2,36.07099516284778,28.35998027668456
sub_010,no_schema,near,1,all,cb3,108.63291511335352,17.183716661462366,2,108.6329148335,80.4473548588528
sub_010,no_schema,near,2,all,cb3,35.089882843539016,1.6613938139331819,2,50.2489026708339,72.53036537431281
sub_010,no_schema,near,3,all,cb3,27.95850353709428,3.9355457415885127,2,50.2489026708339,65.39250309175837
sub_010,no_schema,near,4,all,cb3,98.12824019872295,104.30144443561186,2,50.2489026708339,58.95709250239169
sub_010,no_schema,near,5,all,cb3,80.16230408965136,111.56330037887949,2,50.2489026708339,53.155003891778755
sub_010,no_schema,near,6,all,cb3,37.63841498965205,7.5847326574530145,2,50.2489026708339,47.923910742721844
sub_010,no_schema,near,7,all,cb3,45.573453768305825,24.204454313364437,2,50.2489026708339,43.20762021864118
sub_010,no_schema,near,8,all,cb3,27.191521034172695,11.095854092761423,2,50.2489026708339,38.95546953546261
sub_011,schema_c,all_pa,1,1,cb3,105.26062335044858,NA,1,NA,NA
sub_011,schema_c,all_pa,1,2,cb3,364.1286702205177,NA,1,NA,NA
sub_011,schema_c,all_pa,1,3,cb3,141.50722522151602,53.10272414684436,2,NA,NA
sub_011,schema_c,all_pa,1,4,cb3,147.66432055475772,129.96492181895326,2,NA,NA
sub_011,schema_c,all_pa,1,all,cb3,174.62206418725228,113.20880568523904,6,155.90976357691997,155.909151345542
sub_011,schema_c,all_pa,2,1,cb3,101.18972936086449,NA,1,NA,NA
sub_011,schema_c,all_pa,2,2,cb3,12.515030026432218,NA,1,NA,NA
sub_011,schema_c,all_pa,2,3,cb3,99.24893782629792,63.302384017546004,2,NA,NA
sub_011,schema_c,all_pa,2,4,cb3,128.45254585342983,126.6841138846862,2,NA,NA
sub_011,schema_c,all_pa,2,all,cb3,94.85128779112537,76.38358391131285,6,140.5967287264917,140.59831503250248
sub_011,schema_c,all_pa,3,1,cb3,269.87031390674485,NA,1,NA,NA
sub_011,schema_c,all_pa,3,2,cb3,31.005055661335298,NA,1,NA,NA
sub_011,schema_c,all_pa,3,3,cb3,160.82593824987026,53.071817508913306,2,NA,NA
sub_011,schema_c,all_pa,3,4,cb3,156.37021113394832,18.067703867729897,2,NA,NA
sub_011,schema_c,all_pa,3,all,cb3,155.87794472261956,79.72453615268512,6,126.78769869908265,126.79105760871715
sub_011,schema_c,all_pa,4,1,cb3,196.46497481262404,NA,1,NA,NA
sub_011,schema_c,all_pa,4,2,cb3,13.205149622874403,NA,1,NA,NA
sub_011,schema_c,all_pa,4,3,cb3,109.92424213016592,49.84678024525632,2,NA,NA
sub_011,schema_c,all_pa,4,4,cb3,80.8568118586117,57.45311989200641,2,NA,NA
sub_011,schema_c,all_pa,4,all,cb3,98.53870540217562,68.61704173231554,6,114.33495421306375,114.33972224930794
sub_011,schema_c,all_pa,5,1,cb3,135.25826713412013,NA,1,NA,NA
sub_011,schema_c,all_pa,5,2,cb3,33.97518913210786,NA,1,NA,NA
sub_011,schema_c,all_pa,5,3,cb3,155.68474364494898,192.73847425725512,2,NA,NA
sub_011,schema_c,all_pa,5,4,cb3,138.06801419601416,78.81725109480529,2,NA,NA
sub_011,schema_c,all_pa,5,all,cb3,126.12316199135904,103.89235851139449,6,103.10528457469817,103.11115255773409
sub_011,schema_c,all_pa,6,1,cb3,135.78953872859645,NA,1,NA,NA
sub_011,schema_c,all_pa,6,2,cb3,10.431369831546574,NA,1,NA,NA
sub_011,schema_c,all_pa,6,3,cb3,112.48824547736577,103.14627065701097,2,NA,NA
sub_011,schema_c,all_pa,6,4,cb3,105.52153327701939,5.894844182580774,2,NA,NA
sub_011,schema_c,all_pa,6,all,cb3,97.04007767815222,63.71444624227896,6,92.97856268392044,92.9852685718647
sub_011,schema_c,all_pa,7,1,cb3,37.24478256246101,NA,1,NA,NA
sub_011,schema_c,all_pa,7,2,cb3,25.398099861259308,NA,1,NA,NA
sub_011,schema_c,all_pa,7,3,cb3,79.65417424936781,2.602559491013119,2,NA,NA
sub_011,schema_c,all_pa,7,4,cb3,107.80085255921722,55.10437966455067,2,NA,NA
sub_011,schema_c,all_pa,7,all,cb3,72.9254893401484,42.65762272206833,6,83.84645999918976,83.85378261134834
sub_011,schema_c,all_pa,8,1,cb3,39.35875160780636,NA,1,NA,NA
sub_011,schema_c,all_pa,8,2,cb3,20.30704253608831,NA,1,NA,NA
sub_011,schema_c,all_pa,8,3,cb3,85.3061995998668,23.40352027488459,2,NA,NA
sub_011,schema_c,all_pa,8,4,cb3,103.77216451765659,62.83047947329351,2,NA,NA
sub_011,schema_c,all_pa,8,all,cb3,72.97042039649024,46.04434240479296,6,75.61128771501629,75.61904123336403
sub_011,schema_c,far,1,all,cb3,79.86158594900007,34.07737497350718,2,68.8083981205099,107.350849967854
sub_011,schema_c,far,2,all,cb3,46.68037133958779,11.040795662471233,2,101.89695920130015,108.50041704762504
sub_011,schema_c,far,3,all,cb3,183.74969367980418,20.652731679376902,2,114.49089342354176,109.66229427185499
sub_011,schema_c,far,4,all,cb3,92.70127982227628,74.20372712531449,2,119.28430764324408,110.83661346378346
sub_011,schema_c,far,5,all,cb3,187.1536136300987,148.23477153170077,2,121.10874307987405,112.0235078582799
sub_011,schema_c,far,6,all,cb3,147.5567452428008,53.55192267665508,2,121.8031467992,113.22311211695983
sub_011,schema_c,far,7,all,cb3,73.3250294050832,6.348202985997942,2,122.06744583425075,114.43556234346345
sub_011,schema_c,far,8,all,cb3,80.59964695338157,30.059590859566995,2,122.16804146469548,115.66099609889736
sub_011,schema_c,near,1,all,cb3,209.30995982727367,42.784822698601715,2,216.60779273060098,193.875090581091
sub_011,schema_c,near,2,all,cb3,181.02111234013995,52.34093420466896,2,162.43769347854965,169.4801632606742
sub_011,schema_c,near,3,all,cb3,133.4464557040144,14.351381961806501,2,131.91522460351575,148.15480241826506
sub_011,schema_c,near,4,all,cb3,98.07977416650135,33.09617301194825,2,114.71715557483238,129.5127704463827
sub_011,schema_c,near,5,all,cb3,106.59914421086444,123.32095382035965,2,105.02679993793008,113.2164292679689
sub_011,schema_c,near,6,all,cb3,70.45303351158438,43.699503797775115,2,99.56671065621883,98.97062515156023
sub_011,schema_c,near,7,all,cb3,114.12999740350185,46.15361718753961,2,96.49019044567804,86.51734298832804
sub_011,schema_c,near,8,all,cb3,108.47871716414184,56.1744088886111,2,94.75670659266315,75.63103321109003
sub_011,schema_l,all_pa,1,1,cb3,310.92221166089365,NA,1,NA,NA
sub_011,schema_l,all_pa,1,2,cb3,3.875456752314816,NA,1,NA,NA
sub_011,schema_l,all_pa,1,3,cb3,159.0199925066845,142.1496044333813,2,NA,NA
sub_011,schema_l,all_pa,1,4,cb3,137.27020525772474,49.45409880490995,2,NA,NA
sub_011,schema_l,all_pa,1,all,cb3,151.22967732367115,118.64088798928533,6,132.072135895062,132.089540903095
sub_011,schema_l,all_pa,2,1,cb3,63.38619095750716,NA,1,NA,NA
sub_011,schema_l,all_pa,2,2,cb3,205.93135334387298,NA,1,NA,NA
sub_011,schema_l,all_pa,2,3,cb3,86.23142096793009,11.523515085337754,2,NA,NA
sub_011,schema_l,all_pa,2,4,cb3,22.380768539620394,11.455240754931276,2,NA,NA
sub_011,schema_l,all_pa,2,all,cb3,81.09032055274685,67.98414290976612,6,122.26191552156962,122.27490569698175
sub_011,schema_l,all_pa,3,1,cb3,22.971718026772887,NA,1,NA,NA
sub_011,schema_l,all_pa,3,2,cb3,94.78653868054822,NA,1,NA,NA
sub_011,schema_l,all_pa,3,3,cb3,112.44885916055617,4.692064705175267,2,NA,NA
sub_011,schema_l,all_pa,3,4,cb3,101.69094605577591,111.85314589748519,2,NA,NA
sub_011,schema_l,all_pa,3,all,cb3,91.00631118999755,60.5376350322622,6,113.18039104819655,113.18952629394335
sub_011,schema_l,all_pa,4,1,cb3,52.09648336597743,NA,1,NA,NA
sub_011,schema_l,all_pa,4,2,cb3,337.3265115804553,NA,1,NA,NA
sub_011,schema_l,all_pa,4,3,cb3,86.89453997523943,46.67437915175505,2,NA,NA
sub_011,schema_l,all_pa,4,4,cb3,77.79811999799787,72.57767522562159,2,NA,NA
sub_011,schema_l,all_pa,4,all,cb3,119.80138581548455,114.05386486226358,6,104.77343548343447,104.77921687706969
sub_011,schema_l,all_pa,5,1,cb3,22.899846158906012,NA,1,NA,NA
sub_011,schema_l,all_pa,5,2,cb3,290.2303025875125,NA,1,NA,NA
sub_011,schema_l,all_pa,5,3,cb3,180.92617658148092,118.09400738154464,2,NA,NA
sub_011,schema_l,all_pa,5,4,cb3,94.95071075383704,63.59880263247028,2,NA,NA
sub_011,schema_l,all_pa,5,all,cb3,144.14732056950908,110.9758273641139,6,96.990942348597,96.99381779248121
sub_011,schema_l,all_pa,6,1,cb3,8.435221046396029,NA,1,NA,NA
sub_011,schema_l,all_pa,6,2,cb3,243.61766364539142,NA,1,NA,NA
sub_011,schema_l,all_pa,6,3,cb3,146.50172170116574,85.65646298678882,2,NA,NA
sub_011,schema_l,all_pa,6,4,cb3,103.91432910247823,88.43856020404931,2,NA,NA
sub_011,schema_l,all_pa,6,all,cb3,125.48083104984589,94.4757940630309,6,89.78652703710651,89.78689639376269
sub_011,schema_l,all_pa,7,1,cb3,86.10801620117353,NA,1,NA,NA
sub_011,schema_l,all_pa,7,2,cb3,40.53205262553406,NA,1,NA,NA
sub_011,schema_l,all_pa,7,3,cb3,51.6137148392373,0.7664562652494797,2,NA,NA
sub_011,schema_l,all_pa,7,4,cb3,85.52570997256092,80.09315519431325,2,NA,NA
sub_011,schema_l,all_pa,7,all,cb3,66.81981974171734,41.57127397149947,6,83.11725035659163,83.11547011452109
sub_011,schema_l,all_pa,8,1,cb3,23.045738849114006,NA,1,NA,NA
sub_011,schema_l,all_pa,8,2,cb3,23.914962158428402,NA,1,NA,NA
sub_011,schema_l,all_pa,8,3,cb3,39.31545305528232,6.485859722082671,2,NA,NA
sub_011,schema_l,all_pa,8,4,cb3,51.84814648556307,16.233073603749524,2,NA,NA
sub_011,schema_l,all_pa,8,all,cb3,38.2146500148722,14.928656874654912,6,76.94336260607307,76.93975011745415
sub_011,schema_l,far,1,all,cb3,180.91790918990856,111.18127367224977,2,149.32440581120997,149.321183701741
sub_011,schema_l,far,2,all,cb3,54.33023337478094,56.63860723537759,2,143.67362010536598,143.67119117232807
sub_011,schema_l,far,3,all,cb3,148.2748569741438,45.973547288349216,2,138.23667338267396,138.23498221193762
sub_011,schema_l,far,4,all,cb3,124.50829814695362,6.519507786504992,2,133.0054734745231,133.00446770998303
sub_011,schema_l,far,5,all,cb3,202.17655269453348,88.04143727693645,2,127.97223443894026,127.9718646304296
sub_011,schema_l,far,6,all,cb3,186.75991113635743,28.722785490955467,2,123.12946497225593,123.12968443059138
sub_011,schema_l,far,7,all,cb3,96.61593577684143,64.4092074521197,2,118.46995725929983,118.4707219181364
sub_011,schema_l,far,8,all,cb3,53.61415567843319,13.73555945191704,2,113.98677624553122,113.98804452971825
sub_011,schema_l,near,1,all,cb3,115.37228857450067,80.42242956604147,2,115.367235239464,91.0341203757649
sub_011,schema_l,near,2,all,cb3,54.281956132769544,33.65985139510856,2,54.778149870793385,80.3281558105215
sub_011,schema_l,near,3,all,cb3,65.86494824218828,61.18753390396071,2,53.52008740090103,70.88125407577652
sub_011,schema_l,near,4,all,cb3,40.184361826283684,19.383788287361547,2,53.493965184853025,62.545344514142535
sub_011,schema_l,near,5,all,cb3,73.70033464078448,33.54623252786209,2,53.493422787168015,55.18977015009766
sub_011,schema_l,near,6,all,cb3,63.65613966728654,31.504882708215952,2,53.493411524905724,48.69923977366341
sub_011,schema_l,near,7,all,cb3,40.52348903495679,16.45040400744304,2,53.49341129105784,42.972020866960676
sub_011,schema_l,near,8,all,cb3,37.549443862412204,3.988345570250186,2,53.49341128620226,37.918345049590364
sub_011,schema_ic,all_pa,1,1,cb3,79.1204703482291,NA,1,NA,NA
sub_011,schema_ic,all_pa,1,2,cb3,111.93010001799811,NA,1,NA,NA
sub_011,schema_ic,all_pa,1,3,cb3,223.27231778244956,184.98705748246215,2,NA,NA
sub_011,schema_ic,all_pa,1,4,cb3,99.29376674315421,36.2620709352587,2,NA,NA
sub_011,schema_ic,all_pa,1,all,cb3,139.3637899029058,106.96682638095989,6,124.835971875354,124.836363957479
sub_011,schema_ic,all_pa,2,1,cb3,38.05077302926972,NA,1,NA,NA
sub_011,schema_ic,all_pa,2,2,cb3,253.67053024551169,NA,1,NA,NA
sub_011,schema_ic,all_pa,2,3,cb3,112.72075908321659,98.5712782980973,2,NA,NA
sub_011,schema_ic,all_pa,2,4,cb3,38.635335558194974,43.97728060274887,2,NA,NA
sub_011,schema_ic,all_pa,2,all,cb3,99.07224875960075,96.90443939879576,6,116.33216550916498,116.33248524956683
sub_011,schema_ic,all_pa,3,1,cb3,3.1303079920352883,NA,1,NA,NA
sub_011,schema_ic,all_pa,3,2,cb3,288.460250363961,NA,1,NA,NA
sub_011,schema_ic,all_pa,3,3,cb3,84.39265006603642,21.33249438244645,2,NA,NA
sub_011,schema_ic,all_pa,3,4,cb3,65.58440566042601,54.45583976892583,2,NA,NA
sub_011,schema_ic,all_pa,3,all,cb3,98.59077830148686,101.15893097015417,6,108.40763706891588,108.40789250278306
sub_011,schema_ic,all_pa,4,1,cb3,31.722213480855967,NA,1,NA,NA
sub_011,schema_ic,all_pa,4,2,cb3,39.24088798739221,NA,1,NA,NA
sub_011,schema_ic,all_pa,4,3,cb3,102.56572988739346,105.62468907526568,2,NA,NA
sub_011,schema_ic,all_pa,4,4,cb3,138.6726854712937,173.336681778442,2,NA,NA
sub_011,schema_ic,all_pa,4,all,cb3,92.23998869760375,102.17506399026651,6,101.02292623518835,101.02312463868495
sub_011,schema_ic,all_pa,5,1,cb3,47.62141144616568,NA,1,NA,NA
sub_011,schema_ic,all_pa,5,2,cb3,34.86160732150861,NA,1,NA,NA
sub_011,schema_ic,all_pa,5,3,cb3,181.39621000947733,185.72073376526717,2,NA,NA
sub_011,schema_ic,all_pa,5,4,cb3,116.47504227534684,133.06568799098395,2,NA,NA
sub_011,schema_ic,all_pa,5,all,cb3,113.0375872228871,119.96571424423631,6,94.1412607191948,94.14140867558396
sub_011,schema_ic,all_pa,6,1,cb3,23.88223875864656,NA,1,NA,NA
sub_011,schema_ic,all_pa,6,2,cb3,55.42058318025048,NA,1,NA,NA
sub_011,schema_ic,all_pa,6,3,cb3,164.1878653003818,117.58336452543544,2,NA,NA
sub_011,schema_ic,all_pa,6,4,cb3,159.45811944509117,123.21184319160085,2,NA,NA
sub_011,schema_ic,all_pa,6,all,cb3,121.09913190497383,99.42625783247621,6,87.72837315456275,87.72847661484371
sub_011,schema_ic,all_pa,7,1,cb3,24.09717469175588,NA,1,NA,NA
sub_011,schema_ic,all_pa,7,2,cb3,28.757940904019232,NA,1,NA,NA
sub_011,schema_ic,all_pa,7,3,cb3,83.69696970489925,58.74996158593141,2,NA,NA
sub_011,schema_ic,all_pa,7,4,cb3,26.193107425588224,14.269281284800316,2,NA,NA
sub_011,schema_ic,all_pa,7,all,cb3,45.439211642791676,40.14238375674569,6,81.75233046242167,81.7523948009209
sub_011,schema_ic,all_pa,8,1,cb3,41.48326563959255,NA,1,NA,NA
sub_011,schema_ic,all_pa,8,2,cb3,17.44734335189924,NA,1,NA,NA
sub_011,schema_ic,all_pa,8,3,cb3,169.20090112230756,165.05094616727365,2,NA,NA
sub_011,schema_ic,all_pa,8,4,cb3,45.95631165669106,39.30519977595491,2,NA,NA
sub_011,schema_ic,all_pa,8,all,cb3,81.5408390915815,102.37225120424438,6,76.18337484011275,76.18340490543517
sub_011,schema_ic,far,1,all,cb3,239.50642178069373,162.02856743516998,2,239.560131365772,162.409323668236
sub_011,schema_ic,far,2,all,cb3,126.07657364428493,79.68330420929438,2,122.59761193413819,153.4403803488081
sub_011,schema_ic,far,3,all,cb3,63.27765679404936,51.1936042371072,2,119.00669999467083,144.96674076225847
sub_011,schema_ic,far,4,all,cb3,96.67940307530858,113.94921228547649,2,118.89645400630063,136.96105210022762
sub_011,schema_ic,far,5,all,cb3,167.55199610775395,205.2994088254785,2,118.89306930120158,129.39747209440557
sub_011,schema_ic,far,6,all,cb3,159.8330246564318,123.74203922608311,2,118.89296538604985,122.25158559799527
sub_011,schema_ic,far,7,all,cb3,70.67133390160407,77.17099239748401,2,118.89296219571024,115.50032577390765
sub_011,schema_ic,far,8,all,cb3,152.03644137883197,189.32515792730385,2,118.89296209776238,109.12189963528418
sub_011,schema_ic,near,1,all,cb3,83.05966274491004,13.303580887966518,2,62.34881632809,87.2693638998156
sub_011,schema_ic,near,2,all,cb3,25.279520997126628,25.08930651394595,2,81.38102141939754,88.58710713065138
sub_011,schema_ic,near,3,all,cb3,86.69939893241308,24.59472991426507,2,91.40771064674692,89.92474791940228
sub_011,schema_ic,near,4,all,cb3,144.5590122833786,165.01215856823117,2,96.69004637082762,91.2825867136834
sub_011,schema_ic,near,5,all,cb3,130.31925617707023,113.48701293077261,2,99.47292614990656,92.66092849778562
sub_011,schema_ic,near,6,all,cb3,163.81296008904116,117.05316849095318,2,100.93902377590592,94.06008286117812
sub_011,schema_ic,near,7,all,cb3,39.2187432288834,4.151749526752281,2,101.71140433834344,95.48036406804539
sub_011,schema_ic,near,8,all,cb3,63.120771400166646,15.030988015924722,2,102.11831566720168,96.9220911278741
sub_011,random_loc,all_pa,1,1,cb3,158.365123461896,NA,1,NA,NA
sub_011,random_loc,all_pa,1,2,cb3,328.6152344156294,NA,1,NA,NA
sub_011,random_loc,all_pa,1,3,cb3,223.30801094682653,97.02952163214444,2,NA,NA
sub_011,random_loc,all_pa,1,4,cb3,167.4589560615119,16.471020960806097,2,NA,NA
sub_011,random_loc,all_pa,1,all,cb3,211.4190486490337,77.95301388054033,6,211.645930448841,148.375574015638
sub_011,random_loc,all_pa,2,1,cb3,162.56142055882006,NA,1,NA,NA
sub_011,random_loc,all_pa,2,2,cb3,24.11891975273898,NA,1,NA,NA
sub_011,random_loc,all_pa,2,3,cb3,47.55289252916825,NA,2,NA,NA
sub_011,random_loc,all_pa,2,4,cb3,203.553643771257,46.648637995149215,2,NA,NA
sub_011,random_loc,all_pa,2,all,cb3,128.26810407664826,89.51249902507467,6,123.8704975090076,142.49549525096495
sub_011,random_loc,all_pa,3,1,cb3,257.020724756004,NA,1,NA,NA
sub_011,random_loc,all_pa,3,2,cb3,46.373521971477025,NA,1,NA,NA
sub_011,random_loc,all_pa,3,3,cb3,100.63866237881476,27.602791406388995,2,NA,NA
sub_011,random_loc,all_pa,3,4,cb3,41.67608094183232,41.15622846634205,2,NA,NA
sub_011,random_loc,all_pa,3,all,cb3,98.00395556146252,85.75234815573822,6,115.48008722868568,136.84844221514345
sub_011,random_loc,all_pa,4,1,cb3,NA,NA,1,NA,NA
sub_011,random_loc,all_pa,4,2,cb3,51.19909462128273,NA,1,NA,NA
sub_011,random_loc,all_pa,4,3,cb3,114.150840834003,26.618666345235493,2,NA,NA
sub_011,random_loc,all_pa,4,4,cb3,49.78101336636496,24.62055550448952,2,NA,NA
sub_011,random_loc,all_pa,4,all,cb3,75.81256060440373,39.41915214775024,6,114.67805205421507,131.425180169579
sub_011,random_loc,all_pa,5,1,cb3,NA,NA,1,NA,NA
sub_011,random_loc,all_pa,5,2,cb3,NA,NA,1,NA,NA
sub_011,random_loc,all_pa,5,3,cb3,NA,NA,2,NA,NA
sub_011,random_loc,all_pa,5,4,cb3,NA,NA,2,NA,NA
sub_011,random_loc,all_pa,5,all,cb3,NA,NA,6,114.60138590803189,126.21684034555226
sub_011,random_loc,all_pa,6,1,cb3,211.7105109674566,NA,1,NA,NA
sub_011,random_loc,all_pa,6,2,cb3,NA,NA,1,NA,NA
sub_011,random_loc,all_pa,6,3,cb3,NA,NA,2,NA,NA
sub_011,random_loc,all_pa,6,4,cb3,60.50918383291085,NA,2,NA,NA
sub_011,random_loc,all_pa,6,all,cb3,136.10984740018372,106.91548374124282,6,114.59405742898548,121.21490544094466
sub_011,random_loc,all_pa,7,1,cb3,150.7258370489332,NA,1,NA,NA
sub_011,random_loc,all_pa,7,2,cb3,55.57219777045949,NA,1,NA,NA
sub_011,random_loc,all_pa,7,3,cb3,NA,NA,2,NA,NA
sub_011,random_loc,all_pa,7,4,cb3,110.58395275073805,58.146144540795916,2,NA,NA
sub_011,random_loc,all_pa,7,all,cb3,106.86648508021719,51.52138689403184,6,114.59335690329317,116.41119569172388
sub_011,random_loc,all_pa,8,1,cb3,173.64177335566913,NA,1,NA,NA
sub_011,random_loc,all_pa,8,2,cb3,45.05330637188643,NA,1,NA,NA
sub_011,random_loc,all_pa,8,3,cb3,136.9243269321899,51.75750875527436,2,NA,NA
sub_011,random_loc,all_pa,8,4,cb3,212.65418329365718,27.180670840311837,2,NA,NA
sub_011,random_loc,all_pa,8,all,cb3,152.97535002987496,68.0151367045555,6,114.59328994038825,111.79785549541259
sub_011,random_loc,far,1,all,cb3,235.51198517208314,79.7704957679348,2,254.72603239103,219.144297142004
sub_011,random_loc,far,2,all,cb3,236.53921203074344,NA,2,157.21003102491318,175.6399231145858
sub_011,random_loc,far,3,all,cb3,46.847387050449186,48.469559700330855,2,113.58472905405199,140.7720072756784
sub_011,random_loc,far,4,all,cb3,63.85012648385275,44.51728608580196,2,94.06827077656874,112.82604592974788
sub_011,random_loc,far,5,all,cb3,NA,NA,2,85.33727920770446,90.42789746694855
sub_011,random_loc,far,6,all,cb3,60.50918383291085,NA,2,81.43133414883442,72.47621391770271
sub_011,random_loc,far,7,all,cb3,69.46841964608811,NA,2,79.68394879373716,58.08828614824875
sub_011,random_loc,far,8,all,cb3,146.88039406964324,65.83751392895797,2,78.90222874053913,46.55663983044579
sub_011,random_loc,near,1,all,cb3,155.25498183625527,0.7880049034035359,2,107.68238538933304,104.749113393148
sub_011,random_loc,near,2,all,cb3,109.0604840204694,86.98487007590208,2,116.8149851539805,112.92040847852918
sub_011,random_loc,near,3,all,cb3,95.46735627019788,34.91612264037781,2,125.8084441377431,121.7291319984764
sub_011,random_loc,near,4,all,cb3,100.08172771651522,46.515396926547936,2,134.66488223609497,131.22500863003876
sub_011,random_loc,near,5,all,cb3,NA,NA,2,143.38638704659684,141.46164198533245
sub_011,random_loc,near,6,all,cb3,NA,NA,2,151.97501436097525,152.49681720047954
sub_011,random_loc,near,7,all,cb3,151.699485855388,NA,2,160.4327886497041,164.39282712898043
sub_011,random_loc,near,8,all,cb3,202.6981161562038,41.26067601399546,2,168.76170353920304,177.21682398086048
sub_011,no_schema,all_pa,1,1,cb3,61.21412074923206,NA,1,NA,NA
sub_011,no_schema,all_pa,1,2,cb3,215.37089250381683,NA,1,NA,NA
sub_011,no_schema,all_pa,1,3,cb3,109.98701327447665,60.73623476576202,2,NA,NA
