ptp,rt,response,time_elapsed
sub_092,38513.60000002384,No issues other than the fact that I was off by a miniscule point.,38517
sub_092,3024.100000023842,,3026
sub_092,1807,,1809
sub_092,1355.3000000715256,,1357
sub_092,957.5,,960
sub_092,950.7999999523163,,952
sub_092,2942.2000000476837,,2944
sub_092,1590.1999999284744,,1593
sub_092,1104.7000000476837,,1109
sub_093,6241,,6248
sub_093,2100.7999999988824,,2107
sub_093,1339.699999999255,,1346
sub_093,1197.800000000745,,1204
sub_093,1121.4000000003725,,1127
sub_093,1553.3999999985099,,1560
sub_093,1723.300000000745,,1729
sub_093,1155.199999999255,,1161
sub_093,1150.9000000003725,,1156
sub_094,8986.400000095367,,8990
sub_094,2280.5,,2283
sub_094,1378,,1380
sub_094,2099.5,,2103
sub_094,1308.5,,1311
sub_094,1086.3999999761581,,1088
sub_094,1375.1999999284744,,1377
sub_094,1145.8999999761581,,1148
sub_094,1260.3999999761581,,1263
sub_095,8883.29999999702,,8889
sub_095,2758.4000000059605,,2762
sub_095,100598.59999999404,,100603
sub_095,1359.5999999940395,,1363
sub_095,1285.2000000029802,,1290
sub_095,851,,854
sub_095,944.6000000089407,,949
sub_095,1304,,1307
sub_095,873.1000000089407,,876
sub_096,8967,,8980
sub_096,14100,i was on the board of a few and it didn't count,14111
sub_096,7579,i am so so close on some,7593
sub_096,1510,,1523
sub_096,1500,,1516
sub_096,10761,one i did click on and it said incorrect,10767
sub_096,1788,,1799
sub_096,1329,,1335
sub_096,1183,,1198
sub_097,17874.5,,17880
sub_097,9778.900000095367,,9784
sub_097,5803.600000143051,,5808
sub_097,7262.100000143051,,7268
sub_097,9349.900000095367,,9355
sub_097,6634.599999904633,,6639
sub_097,3612.199999809265,,3617
sub_097,32943.199999809265,,32949
sub_097,4771,,4776
sub_098,58124.59999999963,I saw everything but I'm really unclear on how i'm meant to know where the pictures are and what relevance the unhidden ones are? This doesn't make a great deal of sense unfortunately.,58131
sub_098,24102.799999998882,"Everything was ok, and starting to understand the task properly now!",24109
sub_098,6102.9000000003725,,6108
sub_098,2380.7000000011176,,2386
sub_098,1532.2000000011176,,1537
sub_098,1445.5999999996275,,1451
sub_098,1522.7000000011176,,1528
sub_098,1347.300000000745,,1353
sub_098,3186,,3192
sub_099,11275.899999976158,,11299
sub_099,9468.699999988079,,9484
sub_099,1858.2999999523163,,1868
sub_099,1393.3999999761581,,1403
sub_099,1009.7999999523163,,1020
sub_099,1224.0999999642372,,1233
sub_099,1208.0999999642372,,1283
sub_099,1370.699999988079,,1387
sub_099,1149.199999988079,,1178
sub_100,1409.300000011921,,1418
sub_100,3287.300000011921,,3295
sub_100,1332.6000000238419,,1340
sub_100,1042.9000000357628,,1052
sub_100,1417.6000000238419,,1425
sub_100,2316.7000000476837,,2324
sub_100,1117.1000000238419,,1125
sub_100,1913.199999988079,,1920
sub_100,1236.699999988079,,1244
sub_101,3917,,3924
sub_101,105586,,105600
sub_101,1431,,1438
sub_101,1224,,1229
sub_101,1214,,1220
sub_101,1313,,1318
sub_101,2474,,2478
sub_101,855,,863
sub_101,1621,,1629
sub_102,10602.199999999953,,10613
sub_102,2461.6999999999534,,2466
sub_102,1351.4000000001397,,1366
sub_102,4065.5,,4071
sub_102,2416.9000000001397,,2423
sub_102,1624.7999999998137,,1631
sub_102,1599.5,,1605
sub_102,3328.7999999998137,,3334
sub_102,2117.100000000093,,2120
sub_103,23645.5,I had to zoom out and retake the practice trial then I could see the full board,23655
sub_103,3076.39999999851,,3081
sub_103,1674,,1678
sub_103,1409.300000000745,,1413
sub_103,1606.9000000003725,,1610
sub_103,1594.300000000745,,1598
sub_103,1524.5999999996275,,1527
sub_103,1284.5,,1288
sub_103,4077.199999999255,,4081
sub_104,8907,No issues,8912
sub_104,1668,,1671
sub_104,1977,,1984
sub_104,2303,,2307
sub_104,5746,,5753
sub_104,22330,,22333
sub_104,14214,"couldnt click sometimes, might be issue on my end tho",14219
sub_104,36072,struggled to click,36076
sub_104,15839,couldnt click - are you fucking w/ me??,15842
sub_105,40509.89999999851,"The board told me I when I was incorrect. even when I very close to being correct, everything seems thing, the task requires some fidelity. ",40521
sub_105,6679.400000002235,No issues,6683
sub_105,5915.900000002235,No issues,5919
sub_105,3760.800000000745,,3767
sub_105,7212.599999997765,,7216
sub_105,10311.900000002235,,10316
sub_105,1348.0999999977648,,1351
sub_105,1441.4000000022352,,1445
sub_105,999.5999999977648,,1003
sub_106,4211,,4215
sub_106,1653.4000000059605,,1656
sub_106,1055.1000000089407,,1063
sub_106,796,,798
sub_106,1245.0999999940395,,1247
sub_106,871.8999999910593,,875
sub_106,650.1000000089407,,652
sub_106,1368.6000000089407,,1370
sub_106,883.5,,891
sub_107,12160.5,,12165
sub_107,4496.200000047684,,4499
sub_107,2094.899999976158,,2097
sub_107,4045.5,,4048
sub_107,1225.2000000476837,,1228
sub_107,1716.0999999046326,,1718
sub_107,1812,,1814
sub_107,1588.8999999761581,,1591
sub_107,1326.6000000238419,,1329
sub_108,7897.5999999996275,,7910
sub_108,1617.5,,1629
sub_108,1035.7000000011176,,1047
sub_108,471.40000000037253,,482
sub_108,1362.8999999985099,,1374
sub_108,2011.5,,2022
sub_108,1280.300000000745,,1291
sub_108,1116.5,,1128
sub_108,1176.8999999985099,,1188
sub_109,2812.2999999523163,,2820
sub_109,2236,,2246
sub_109,1180.5,,1189
sub_109,1138.5999999046326,,1150
sub_109,1195.6000001430511,,1207
sub_109,3690.800000190735,,3702
sub_109,1993.1000001430511,,2003
sub_109,1502.7999999523163,,1511
sub_109,27678.799999952316,,27685
sub_110,5414.5999999996275,,5419
sub_110,3768.199999999255,,3772
sub_110,1994.199999999255,,1998
sub_110,1157.5999999996275,,1188
sub_110,1485.6000000014901,,1489
sub_110,909,,913
sub_110,1496.5999999996275,,1501
sub_110,1362.0999999996275,,1366
sub_110,1158.800000000745,,1163
sub_111,4758.799999952316,,4775
sub_111,8279.5,,8290
sub_111,2104.2000000476837,,2113
sub_111,24303.700000047684,,24314
sub_111,3099.4000000953674,,3105
sub_111,1315.6999998092651,,1324
sub_111,3964.5,,3974
sub_111,1858.5999999046326,,1864
sub_111,2622.7999999523163,,2634
sub_112,6681,,6693
sub_112,14275,,14284
sub_112,17081.699999809265,,17092
sub_112,1051.7000002861023,,1060
sub_112,29993.199999809265,,30020
sub_112,4742.5,,4747
sub_112,941.4000000953674,,949
sub_112,813.6000003814697,,822
sub_112,997.5,,1006
sub_113,6838.5,,6860
sub_113,4057.9000000000233,,4079
sub_113,3013.20000000007,,3035
sub_113,1577,,1602
sub_113,2232.9000000001397,,2252
sub_113,2804.899999999907,,2827
sub_113,1682.6999999999534,,1696
sub_113,1892.1999999999534,,1906
sub_113,1506.4000000003725,,1527
sub_114,9400.900000095367,,9409
sub_114,2795.9000000953674,,2801
sub_114,1231.1999998092651,,1245
sub_114,2131,,2135
sub_114,3649.5,,3655
sub_114,1882.5,,1887
sub_114,1811.2999997138977,,1825
sub_114,995,,999
sub_114,1559,,1563
sub_115,9174.400000095367,,9202
sub_115,3678.199999809265,,3696
sub_115,1388.6000003814697,,1405
sub_115,1399.5999999046326,,1417
sub_115,1599.9000000953674,,1617
sub_115,1309.4000000953674,,1326
sub_115,1088.6999998092651,,1108
sub_115,1404,,1421
sub_115,1661.6999998092651,,1681
sub_116,2328.5,,2333
sub_116,2337.5999999996275,,2340
sub_116,6646.10000000149,,6649
sub_116,1133.4000000003725,,1136
sub_116,1350.699999999255,,1353
sub_116,1722.699999999255,,1726
sub_116,1593.5,,1596
sub_116,1119.2999999988824,,1123
sub_116,1248.6000000014901,,1251
sub_117,7245.5,,7252
sub_117,97318,,97321
sub_117,1154.7000000029802,,1161
sub_117,1124.3999999985099,,1131
sub_117,1757.3999999985099,,1763
sub_117,1066,,1073
sub_117,1372,,1379
sub_117,24017.20000000298,,24022
sub_117,1133.8999999985099,,1140
sub_118,8231.800000000745,,8236
sub_118,7054.699999999255,,7057
sub_118,1206,,1208
sub_118,1726.300000000745,,1729
sub_118,6548.199999999255,,6551
sub_118,3581.5,,3584
sub_118,4915.199999999255,,4918
sub_118,3294.60000000149,,3298
sub_118,2110.699999999255,,2113
sub_119,5045,,5050
sub_119,2556.300000000745,,2578
sub_119,1347.199999999255,,1359
sub_119,1642.199999999255,,1648
sub_119,1426.199999999255,,1431
sub_119,1013.5999999977648,,1025
sub_119,15911.199999999255,,15915
sub_119,2195.7999999970198,,2207
sub_119,1037.199999999255,,1047
sub_120,7346.400000002235,,7363
sub_120,3805.89999999851,,3815
sub_120,3259.400000002235,,3269
sub_120,1563.1000000014901,,1571
sub_120,1337,,1344
sub_120,1772,,1781
sub_120,1064.2000000029802,,1075
sub_120,983.4000000022352,,991
sub_120,2287.599999997765,,2296
sub_121,7508.800000011921,,7514
sub_121,8983,,8987
sub_121,1659.8999999910593,,1664
sub_121,1231.2999999970198,,1236
sub_121,4146.4000000059605,,4155
sub_121,1490,,1494
sub_121,1185.7000000029802,,1190
sub_121,1648.6000000089407,,1652
sub_121,1783.9000000059605,,1788
sub_122,29258,The image you asked me to find wasn't on the first board! I'm literally guessing where it is because it wasn't shown in the first image!,29269
sub_122,1705,,1711
sub_122,4228,,4234
sub_122,992,,996
sub_122,970,,975
sub_122,920,,925
sub_122,1002,,1008
sub_122,898,,901
sub_122,900,,904
sub_123,8640.90000000596,,8647
sub_123,16314.700000017881,,16321
sub_123,1917.800000011921,,1923
sub_123,38096.09999999404,"I noticed the board kept moving around within a box and hadn't paid attention to that before. But I could see the full box, so I can't remember whether that's normal/was part of the original instructions!",38104
sub_123,11311.299999982119,,11318
sub_123,9641.59999999404,,9649
sub_123,7216.799999982119,,7221
sub_123,8142,,8147
sub_123,10391.699999988079,,10401
sub_124,5940.699999988079,,5946
sub_124,11741,Saw everything,11747
sub_124,8718.200000017881,,8723
sub_124,1282,,1288
sub_124,2525.800000011921,,2531
sub_124,3011.199999988079,,3016
sub_124,1448.2000000178814,,1453
sub_124,1928.4000000059605,,1934
sub_124,1984.199999988079,,1989
sub_125,30007.80000001192,yes on some ocassions the hidden picture wouldnt load in the first 2 second viewing ,30025
sub_125,3104.599999964237,,3113
sub_125,28744.399999976158,felt like for the last few images i clicked directly on the image but it registered as an incorrect ,28753
sub_125,1844.5,,1852
sub_125,1608.9000000357628,,1617
sub_125,1395.6000000238419,,1403
sub_125,1280,,1288
sub_125,2233.399999976158,,2241
sub_125,1313,,1321
sub_126,14180.199999809265,,14185
sub_126,2887,,2891
sub_126,1752.7000000476837,,1755
sub_126,19566.200000047684,,19571
sub_126,1190.5,,1193
sub_126,1721.6000001430511,,1723
sub_126,1470.7999999523163,,1473
sub_126,4999.799999952316,,5002
sub_126,1057.8000001907349,,1060
sub_127,3845,,3862
sub_127,1939,,1969
sub_127,1445,,1540
sub_127,1015,,1026
sub_127,1024,,1056
sub_127,2081,,2099
sub_127,1038,,1084
sub_127,1363,,1388
sub_127,6109,,6126
sub_128,17009.69999998808,,17017
sub_128,10602.5,,10608
sub_128,4218.0999999940395,,4225
sub_128,32714.90000000596,,32722
sub_128,2363,,2370
sub_128,2909.600000023842,,2920
sub_128,1232.199999988079,,1240
sub_128,3831.4000000059605,,3839
sub_128,1657.7999999821186,,1665
sub_129,9413.799999982119,,9419
sub_129,5096,,5101
sub_129,2411,,2414
sub_129,2353,,2356
sub_129,2153.7999999821186,,2160
sub_129,1428.3999999761581,,1431
sub_129,5359.200000017881,,5362
sub_129,1564.5,,1567
sub_129,1689.4000000059605,,1694
sub_130,13821.70000000298,,13827
sub_130,4110.399999991059,,4115
sub_130,3290.2000000029802,,3295
sub_130,1234.5,,1237
sub_130,1085.2999999970198,,1089
sub_130,1494.1000000089407,,1499
sub_130,1448.0999999940395,,1454
sub_130,1019.1999999880791,,1025
sub_130,1792,,1797
sub_131,3594.0999999046326,,3603
sub_131,2307.0999999046326,,2311
sub_131,5021.900000095367,,5028
sub_131,1299.2999997138977,,1303
sub_131,1587.2000002861023,,1592
sub_131,1533.3000001907349,,1537
sub_131,1823.2000002861023,,1830
sub_131,1356.6999998092651,,1363
sub_131,1236.9000000953674,,1242
sub_132,9876.5,,9880
sub_132,3000.2000000476837,,3003
sub_132,2855.5999999046326,,2859
sub_132,4539.599999904633,,4542
sub_132,4745.399999856949,,4748
sub_132,6980.700000047684,,6984
sub_132,2657.5999999046326,,2660
sub_132,5165.5,,5168
sub_132,2331.199999809265,,2334
sub_133,8214.099999997765,,8217
sub_133,1865.5999999977648,,1867
sub_133,38849.5,,38855
sub_133,76290.5,,76293
sub_133,2754.400000002235,,2756
sub_133,30195.099999997765,,30197
sub_133,99691.30000000075,,99706
sub_133,13609,,13611
sub_133,20411.60000000149,,20414
sub_134,4537.300000011921,,4546
sub_134,2013.7000000476837,,2021
sub_134,1046.4000000357628,,1054
sub_134,856.1000000238419,,864
sub_134,948.1999999880791,,957
sub_134,923,,931
sub_134,2526.300000011921,,2534
sub_134,1113,,1121
sub_134,1796.800000011921,,1806
sub_135,10271.700000017881,,10281
sub_135,3254.5,,3264
sub_135,18388.59999999404,,18399
sub_135,1648.699999988079,,1659
sub_135,1212.1000000238419,,1220
sub_135,1257.5,,1267
sub_135,3375.5,,3385
sub_135,82385.10000002384,,82398
sub_135,168516.80000001192,,168535
sub_136,8202.09999999404,,8210
sub_136,9469.5,,9476
sub_136,2160.7000000178814,,2168
sub_136,2634.5,,2641
sub_136,1622.5,,1628
sub_136,3509.5,,3520
sub_136,1480,,1487
sub_136,29037.70000001788,,29045
sub_136,1194.300000011921,,1203
sub_137,7396.9000000059605,,7406
sub_137,3481.2000000029802,,3489
sub_137,2378.60000000149,,2386
sub_137,1268.2999999970198,,1277
sub_137,1099.7999999970198,,1107
sub_137,1445.5,,1453
sub_137,1153.3000000044703,,1161
sub_137,1313.3999999985099,,1321
sub_137,1092.6000000014901,,1100
sub_138,7870,,7875
sub_138,3378,,3383
sub_138,1546,,1551
sub_138,3105,,3108
sub_138,1336,,1342
sub_138,1648,,1651
sub_138,1168,,1172
sub_138,1628,,1631
sub_138,2468,,2471
sub_139,3837.800000000745,,3852
sub_139,47424.40000000037,,47431
sub_139,1182.5,,1200
sub_139,1151.699999999255,,1159
sub_139,1256.2000000001863,,1264
sub_139,3174,,3211
sub_139,39736.699999999255,,39749
sub_139,2304.199999999255,,2339
sub_139,1962.800000000745,,1975
sub_140,6948.299999952316,,6951
sub_140,3896.2000000476837,,3898
sub_140,2173.2999999523163,,2175
sub_140,1082.1999999284744,,1084
sub_140,1600.5999999046326,,1606
sub_140,1627.6000000238419,,1629
sub_140,1187.8000000715256,,1190
sub_140,1174.8999999761581,,1177
sub_140,1155.3000000715256,,1157
