ptp,condition,hidden_pa_img_type,counterbalancing,block_1_mouse_error_mean,block_1_mouse_error_sd,block_1_rt_mean,block_1_rt_sd,block_2_mouse_error_mean,block_2_mouse_error_sd,block_2_rt_mean,block_2_rt_sd,rep_2_3_4_mouse_error_mean,rep_2_3_4_mouse_error_sd,rep_2_3_4_mouse_rt_mean,rep_2_3_4_mouse_rt_sd,rep_1_mouse_error_mean,rep_2_mouse_error_mean,rep_1_to_2_diff,block_2_mouse_error_mean_LOG,block_1_mouse_error_mean_LOG,block_1_2_mouse_error_mean,block_1_2_mouse_error_mean_LOG,fminsearch_two_param_1,fminsearch_two_param_2,fminsearch_two_param_fval,fminsearch_two_param_exitflag,fminsearch_two_param_message,fminsearch_three_param_1,fminsearch_three_param_2,fminsearch_three_param_3,fminsearch_three_param_fval,fminsearch_three_param_exitflag,fminsearch_three_param_message,warnMsg,warnId,sse_two_param,intercept_two_param,learning_rate_two_param,logLik_two_param,AIC_two_param,BIC_two_param,sse_three_param,intercept_three_param,learning_rate_three_param,asymptote_three_param,logLik_three_param,AIC_three_param,BIC_three_param,border_dist_closest,no_data_first_rep,Q1_two_param,Q3_two_param,IQR_two_param,lower_boundary_two_param,upper_boundary_two_param,outside_iqr_two_param,Q1_three_param,Q3_three_param,IQR_three_param,lower_boundary_three_param,upper_boundary_three_param,outside_iqr_three_param,group_average_data_two_param,group_average_data_three_param,learning_rate_two_param_no_outlier,learning_rate_three_param_no_outlier,learning_rate_two_param_no_outlier_G,learning_rate_two_param_G,learning_rate_three_param_no_outlier_G,learning_rate_three_param_G
sub_063,schema_4_2,all_pa,cb4,77.64095933819695,71.08775912362785,1080.9791666685294,401.60142362952405,47.36403850855666,43.13278384235876,1102.3375000047188,202.7275636262548,66.67908661500036,68.97584084125295,1213.227777780758,373.8688033579467,110.52657750778673,79.60973691062927,30.91684059715746,3.8578632595026816,4.352095114460909,62.502498923376805,4.135206538717095,97.2345659731908,0.142254672402456,1711.19984278096,1,NA,109.222805325769,0.652333914545724,63.0890715835386,1401.96517948995,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,1711.19984277964,97.2345483642999,0.142254681427453,-32.8135423624818,69.6270847249636,69.7859678083232,1401.96517948995,109.222805325769,0.652333914545724,46.1337337422308,-32.0162630228127,70.0325260456254,70.2708506706649,all,FALSE,0.15024368539903976,0.385543476001051,0.23529979060201123,-0.20270600050397708,0.7384931619040678,FALSE,0.2318084414061135,1.1790177528448624,0.947209311438749,-1.18900552575201,2.599831720002986,FALSE,0.3007430340450341,0.6917963966565112,0.142254681427453,0.652333914545724,0.13305686194255184,0.12256836893051973,0.6373246456990336,0.6335554070688304
sub_063,schema_4_2,far,cb4,118.12473168552299,72.22566417777179,1219.0750000029802,456.97114554440407,67.46854307563801,56.61000278807684,1186.3500000033528,203.8483329752156,131.14229160714893,78.65842107383709,1379.6000000039737,408.3552766920072,79.07205192064518,197.7825912385591,-118.71053931791391,4.2116614607443825,4.771741114366019,92.7966373805805,4.530410404012592,129.006158374283,0.101165729629685,14960.0065344002,1,NA,129.006117163246,0.10116616173886,129.006117159814,14960.0065345703,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,14960.0065343959,129.006118346561,0.10116570347282,-41.4862848521962,86.9725697043924,87.1314527877521,14960.0065345703,129.006117163246,0.10116616173886,3.43129613611382e-9,-41.4862848522428,88.9725697044857,89.2108943295252,all,FALSE,0.15024368539903976,0.385543476001051,0.23529979060201123,-0.20270600050397708,0.7384931619040678,FALSE,0.2318084414061135,1.1790177528448624,0.947209311438749,-1.18900552575201,2.599831720002986,FALSE,0.20647864245831452,0.5709827833445233,0.10116570347282,0.10116616173886,0.08199658722248149,0.06422973957772327,-0.12484557737893753,-0.48266782851368983
sub_063,schema_4_2,near,cb4,63.53306976869055,58.93476216812728,1126.9000000022352,427.86640104172125,42.270828593406556,41.80240808473195,1089.3500000014901,232.8676325413103,47.63555493454238,44.582681152867075,1275.4500000029802,387.03527874746464,111.2256142711351,28.587031054004377,82.63858321713073,3.7440972167855935,4.151560554096753,52.90194918104855,3.9684401847080943,78.5164027931374,0.12506841837704,6227.9744016038,1,NA,111.225614540803,36.1868343405279,66.6556175408547,4042.18825146808,1,NA,"Some columns of the Jacobian are effectively zero at the solution, indicating that the model is insensitive to some of its parameters.  That may be because those parameters are not present in the model, or otherwise do not affect the predicted values.  It may also be due to numerical underflow in the model function, which can sometimes be avoided by choosing better initial parameter values, or by rescaling or recentering.  Parameter estimates may be unreliable.",stats:nlinfit:ModelConstantWRTParam,6227.97440160233,78.5164323661633,0.125068551907544,-37.9809677898535,79.961935579707,80.1208186630667,4042.18825146808,111.225614540803,36.1868343405279,44.5699969999479,-36.2519079818009,78.5038159636019,78.7421405886414,all,FALSE,0.15024368539903976,0.385543476001051,0.23529979060201123,-0.20270600050397708,0.7384931619040678,FALSE,0.2318084414061135,1.1790177528448624,0.947209311438749,-1.18900552575201,2.599831720002986,TRUE,0.2918957261550984,0.7070401309749187,0.125068551907544,0.7070401309749187,0.11221537182655314,0.09901100425552148,0.680843859385039,5.500067041595297
sub_063,schema_4_2,near_far_combined,cb4,90.82890072710677,69.64192583375089,1172.9875000026077,430.28912121227427,54.86968583452228,49.802701012396206,1137.8500000024214,217.2719248617009,89.38892327084565,74.95085573661554,1327.5250000034769,383.2034069984347,95.14883309589014,113.18481114628173,-18.03597805039159,4.004961025421584,4.5089775249098585,72.84929328081452,4.288392831575827,103.511700229674,0.108921528565859,3206.75626475434,1,NA,103.511717064749,0.108921555301037,103.511717047502,3206.75626477718,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,3206.75626475147,103.511662447857,0.108921405802938,-35.325802882086,74.6516057641719,74.8104888475316,3206.75626477718,103.511717064749,0.108921555301037,1.72472880421992e-8,-35.325802882118,76.6516057642361,76.8899303892756,all,FALSE,0.15024368539903976,0.385543476001051,0.23529979060201123,-0.20270600050397708,0.7384931619040678,FALSE,0.2318084414061135,1.1790177528448624,0.947209311438749,-1.18900552575201,2.599831720002986,FALSE,0.2482514967460798,0.6294559210050732,0.108921405802938,0.108921555301037,0.09196695119160209,0.07579212372632677,-0.10312288966625172,-0.45058754142039437
sub_063,schema_4_4,all_pa,cb4,152.41891150421955,90.64702191477133,1304.7090909101746,373.28247941115586,87.83023697014309,56.69890851272413,1063.429166669647,278.2984611158511,130.76475657812884,73.58605081687838,1300.6000000006622,342.0281034178849,249.8626086716277,171.94905496520454,77.91355370642316,4.475405825980072,5.026632726788902,120.12457423718132,4.788529322952698,222.276838319136,0.199447927942012,4129.02913881497,1,NA,250.911970000754,0.688319220444799,169.013780201614,873.067960899127,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,4129.02913881381,222.276897546319,0.199448026448781,-36.3369324308092,76.6738648616184,76.8327479449781,873.067960899127,250.911970000754,0.688319220444799,81.8981897991396,-30.1217957003015,66.243591400603,66.4819160256425,all,FALSE,0.15024368539903976,0.385543476001051,0.23529979060201123,-0.20270600050397708,0.7384931619040678,FALSE,0.2318084414061135,1.1790177528448624,0.947209311438749,-1.18900552575201,2.599831720002986,FALSE,0.27675244383792835,0.6877748247590949,0.199448026448781,0.688319220444799,0.19778645353481064,0.19381760628584332,0.666242347893969,0.6762144547548772
sub_063,schema_4_4,far,cb4,140.49805636438134,85.05832264411778,1280.014285715563,348.1261477713474,89.14261434099248,40.67763773051199,1118.7625000011176,332.82697322655844,125.16554884491855,81.89738269217268,1166.56666666766,193.1816105802558,232.4931014811582,161.7278931798672,70.76520830129098,4.490237495571539,4.945193654972643,114.82033535268691,4.743368605417048,202.175394485736,0.174857976056888,9340.70849808885,1,NA,236.060491997411,0.788721375505,149.734759190075,4234.6242065779,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,9340.70849808852,202.175451812463,0.174858109533506,-39.6022916376074,83.2045832752148,83.3634663585744,4234.6242065779,236.060491997411,0.788721375505,86.3257328073358,-36.4379415708554,78.8758831417109,79.1142077667504,all,FALSE,0.15024368539903976,0.385543476001051,0.23529979060201123,-0.20270600050397708,0.7384931619040678,FALSE,0.2318084414061135,1.1790177528448624,0.947209311438749,-1.18900552575201,2.599831720002986,FALSE,0.1824471889864142,0.533094503703578,0.174858109533506,0.788721375505,0.1707692156974563,0.16440488902106343,0.7413625613382331,0.7872359507807741
sub_063,schema_4_4,near,cb4,196.36628590832427,92.06877298637892,1408.22857142772,395.5377635306419,120.17424969111539,71.5063482855914,1164.8000000044703,300.0930712736534,165.90188874218833,48.74549205427978,1390.7333333318431,430.3127312361586,379.1526689051399,171.4969450280156,207.65572387712427,4.788942770291555,5.279981720840461,158.27026779971982,5.06430412738723,310.128685948063,0.208832677196311,17596.5866945738,1,NA,376.070457016388,1.33607098952936,248.518360687876,6826.39390605272,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,17596.5866945738,310.128685949212,0.208832677201128,-42.1355829965563,88.2711659931126,88.4300490764723,6826.39390605271,376.070457016388,1.33607098952936,127.552096328512,-38.3479494369942,82.6958988739885,82.934223499028,all,FALSE,0.15024368539903976,0.385543476001051,0.23529979060201123,-0.20270600050397708,0.7384931619040678,FALSE,0.2318084414061135,1.1790177528448624,0.947209311438749,-1.18900552575201,2.599831720002986,FALSE,0.26489437145979805,0.6680050315241517,0.208832677201128,1.33607098952936,0.2078017828630815,0.20461315540643799,1.0562329206013061,1.2559314771949621
sub_063,schema_4_4,near_far_combined,cb4,168.4321711363528,89.9546338716615,1344.1214285716414,364.0992873419615,104.65843201605394,58.4389401942104,1141.781250002794,307.0597471026856,145.53371879355345,67.68568372994253,1278.6499999997516,338.87420433245694,305.82288519314903,166.6124191039414,139.21046608920764,4.650702019139249,5.126533123564504,136.54530157620337,4.9166564392442815,256.296015497507,0.195175277301704,10251.4734538164,1,NA,303.171672110817,0.958664605472473,198.201245535497,2898.60981399404,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,10251.4734538164,256.296015504373,0.195175277338794,-39.9744490022266,83.9488980044531,84.1077810878128,2898.60981399404,303.171672110817,0.958664605472473,104.97042657532,-34.9216882051303,75.8433764102606,76.0817010353001,all,FALSE,0.15024368539903976,0.385543476001051,0.23529979060201123,-0.20270600050397708,0.7384931619040678,FALSE,0.2318084414061135,1.1790177528448624,0.947209311438749,-1.18900552575201,2.599831720002986,FALSE,0.23434520040131473,0.6469561429638746,0.195175277338794,0.958664605472473,0.19317385656505134,0.18882660796894923,0.8534860855836699,0.9535105641786613
sub_063,schema_6_0,all_pa,cb4,128.58282713586937,98.15089532560812,1285.979166664804,365.89377762413255,47.0861658058793,42.57325828034981,1351.4374999968957,496.4062088502563,103.41351605383629,90.00102863585808,1412.4388888867365,323.1921721886662,204.09076038196855,161.48799476880745,42.6027656131611,3.8519792382579188,4.856573265840537,87.83449647087433,4.475454321778274,207.135678425801,0.320124342909205,3554.67963417525,1,NA,210.000954604159,0.375701053191511,196.838231283537,3480.44248433039,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,3554.67963417274,207.135670496054,0.320124260708532,-35.7378229837455,75.475645967491,75.6345290508507,3480.44248433039,210.000954604159,0.375701053191511,13.1627233206221,-35.6534009603389,77.3068019206778,77.5451265457173,all,FALSE,0.15024368539903976,0.385543476001051,0.23529979060201123,-0.20270600050397708,0.7384931619040678,FALSE,0.2318084414061135,1.1790177528448624,0.947209311438749,-1.18900552575201,2.599831720002986,FALSE,0.3337823407272871,0.7469165861683247,0.320124260708532,0.375701053191511,0.3160763108076379,0.31817260167634676,0.3633037705135572,0.23129850533957552
sub_063,schema_6_0,far,cb4,116.23102713697371,82.3319128834059,1257.4374999962747,442.43718177658263,65.02928302731561,53.56508464267527,1490.699999999255,642.374307885803,90.49454010828572,63.99221039610772,1363.466666661203,468.7532812304465,193.44048822303768,119.93786656387834,73.50262165915933,4.174837676559873,4.755579823723803,90.63015508214465,4.506786995222069,177.349539819529,0.233322771195337,8271.75921038903,1,NA,186.995624565973,0.42228371527556,148.372874375696,7969.52439523525,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,8271.75921038476,177.349606990395,0.233322883866273,-39.116152048232,82.232304096464,82.3911871798237,7969.52439523525,186.995624565973,0.42228371527556,38.622750190277,-38.9672624814347,83.9345249628695,84.172849587909,all,FALSE,0.15024368539903976,0.385543476001051,0.23529979060201123,-0.20270600050397708,0.7384931619040678,FALSE,0.2318084414061135,1.1790177528448624,0.947209311438749,-1.18900552575201,2.599831720002986,FALSE,0.24013904997202082,0.6113563478987414,0.233322883866273,0.42228371527556,0.23322309915437311,0.23177215174580845,0.41784440572479464,0.31110621026302165
